# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 18:27:13
[Simulation_03: NREL_MIT_5MW_TLP]
Time [s]	NP Pitch Y_l [deg]
2.8038924e+00	1.2066557e-01
2.8313816e+00	1.2079965e-01
2.8588707e+00	1.2077714e-01
2.8863599e+00	1.2058718e-01
2.9138491e+00	1.2022252e-01
2.9413381e+00	1.1967935e-01
2.9688272e+00	1.1895721e-01
2.9963164e+00	1.1805938e-01
3.0238056e+00	1.1699315e-01
3.0512948e+00	1.1577044e-01
3.0787840e+00	1.1440793e-01
3.1062729e+00	1.1292674e-01
3.1337621e+00	1.1135139e-01
3.1612513e+00	1.0970839e-01
3.1887405e+00	1.0802524e-01
3.2162297e+00	1.0632987e-01
3.2437186e+00	1.0465052e-01
3.2712078e+00	1.0301568e-01
3.2986970e+00	1.0145375e-01
3.3261862e+00	9.9992372e-02
3.3536754e+00	9.8657519e-02
3.3811646e+00	9.7472548e-02
3.4086535e+00	9.6457265e-02
3.4361427e+00	9.5627069e-02
3.4636319e+00	9.4992459e-02
3.4911211e+00	9.4559036e-02
3.5186102e+00	9.4327956e-02
3.5460992e+00	9.4296701e-02
3.5735884e+00	9.4459884e-02
3.6010776e+00	9.4809860e-02
3.6285667e+00	9.5337063e-02
3.6560559e+00	9.6029826e-02
3.6835451e+00	9.6873902e-02
3.7110341e+00	9.7851843e-02
3.7385232e+00	9.8942511e-02
3.7660124e+00	1.0012102e-01
3.7935016e+00	1.0135932e-01
3.8209908e+00	1.0262709e-01
3.8484797e+00	1.0389318e-01
3.8759689e+00	1.0512706e-01
3.9034581e+00	1.0629991e-01
3.9309473e+00	1.0738518e-01
3.9584365e+00	1.0835855e-01
3.9859257e+00	1.0919748e-01
4.0134149e+00	1.0988113e-01
4.0409040e+00	1.1039043e-01
4.0683928e+00	1.1070877e-01
4.0958819e+00	1.1082272e-01
4.1233711e+00	1.1072291e-01
4.1508603e+00	1.1040474e-01
4.1783495e+00	1.0986868e-01
4.2058387e+00	1.0912000e-01
4.2333279e+00	1.0816810e-01
4.2608171e+00	1.0702568e-01
4.2883062e+00	1.0570807e-01
4.3157954e+00	1.0423282e-01
4.3432846e+00	1.0261945e-01
4.3707733e+00	1.0088916e-01
4.3982625e+00	9.9064350e-02
4.4257517e+00	9.7167969e-02
4.4532409e+00	9.5223039e-02
4.4807301e+00	9.3252309e-02
4.5082192e+00	9.1277972e-02
4.5357084e+00	8.9321479e-02
4.5631976e+00	8.7403104e-02
4.5906868e+00	8.5541502e-02
4.6181760e+00	8.3753422e-02
4.6456652e+00	8.2053587e-02
4.6731539e+00	8.0454908e-02
4.7006431e+00	7.8968495e-02
4.7281322e+00	7.7603422e-02
4.7556214e+00	7.6365940e-02
4.7831106e+00	7.5258464e-02
4.8105998e+00	7.4278697e-02
4.8380890e+00	7.3419191e-02
4.8655782e+00	7.2667547e-02
4.8930674e+00	7.2007015e-02
4.9205565e+00	7.1417600e-02
4.9480457e+00	7.0877314e-02
4.9755344e+00	7.0363618e-02
5.0030236e+00	6.9854543e-02
5.0305128e+00	6.9329217e-02
5.0580020e+00	6.8767689e-02
5.0854912e+00	6.8150483e-02
5.1129804e+00	6.7458093e-02
5.1404696e+00	6.6671111e-02
5.1679587e+00	6.5770775e-02
5.1954479e+00	6.4739898e-02
5.2229371e+00	6.3564025e-02
5.2504263e+00	6.2232580e-02
5.2779150e+00	6.0739703e-02
5.3054042e+00	5.9084665e-02
5.3328934e+00	5.7271864e-02
5.3603826e+00	5.5310521e-02
5.3878717e+00	5.3214222e-02
5.4153609e+00	5.1000297e-02
5.4428501e+00	4.8689045e-02
5.4703393e+00	4.6302862e-02
5.4978285e+00	4.3865457e-02
5.5253177e+00	4.1401166e-02
5.5528069e+00	3.8934428e-02
5.5802956e+00	3.6489297e-02
5.6077847e+00	3.4089021e-02
5.6352739e+00	3.1755760e-02
5.6627631e+00	2.9510466e-02
5.6902523e+00	2.7372710e-02
5.7177415e+00	2.5360374e-02
5.7452307e+00	2.3489136e-02
5.7727199e+00	2.1771835e-02
5.8002090e+00	2.0217981e-02
5.8276982e+00	1.8833617e-02
5.8551874e+00	1.7621579e-02
5.8826761e+00	1.6582072e-02
5.9101653e+00	1.5713191e-02
5.9376545e+00	1.5011300e-02
5.9651437e+00	1.4471225e-02
5.9926329e+00	1.4086335e-02
6.0201221e+00	1.3848525e-02
6.0476112e+00	1.3748067e-02
6.0751004e+00	1.3773349e-02
6.1025896e+00	1.3910489e-02
6.1300788e+00	1.4142951e-02
6.1575680e+00	1.4451302e-02
6.1850567e+00	1.4813391e-02
6.2125459e+00	1.5205031e-02
6.2400351e+00	1.5600927e-02
6.2675242e+00	1.5975563e-02
6.2950134e+00	1.6304009e-02
6.3225026e+00	1.6562907e-02
6.3499918e+00	1.6731592e-02
6.3774810e+00	1.6793033e-02
6.4049702e+00	1.6734067e-02
6.4324594e+00	1.6544921e-02
6.4599485e+00	1.6218506e-02
6.4874372e+00	1.5750049e-02
6.5149264e+00	1.5137327e-02
6.5424156e+00	1.4381196e-02
6.5699048e+00	1.3486053e-02
6.5973940e+00	1.2459959e-02
6.6248832e+00	1.1314492e-02
6.6523724e+00	1.0064303e-02
6.6798615e+00	8.7264292e-03
6.7073507e+00	7.3193475e-03
6.7348399e+00	5.8620148e-03
6.7623291e+00	4.3730969e-03
6.7898178e+00	2.8705285e-03
6.8173070e+00	1.3713852e-03
6.8447962e+00	-1.0799769e-04
6.8722854e+00	-1.5517246e-03
6.8997746e+00	-2.9439628e-03
6.9272637e+00	-4.2686276e-03
6.9547529e+00	-5.5092643e-03
6.9822421e+00	-6.6491999e-03
7.0097313e+00	-7.6719690e-03
7.0372205e+00	-8.5619865e-03
7.0647097e+00	-9.3054054e-03
7.0921984e+00	-9.8909931e-03
7.1196876e+00	-1.0310822e-02
7.1471767e+00	-1.0560668e-02
7.1746659e+00	-1.0640154e-02
7.2021551e+00	-1.0552785e-02
7.2296443e+00	-1.0305969e-02
7.2571335e+00	-9.9109188e-03
7.2846227e+00	-9.3823653e-03
7.3121119e+00	-8.7380148e-03
7.3396010e+00	-7.9978909e-03
7.3670902e+00	-7.1836822e-03
7.3945789e+00	-6.3181436e-03
7.4220681e+00	-5.4244478e-03
7.4495573e+00	-4.5254547e-03
7.4770465e+00	-3.6429346e-03
7.5045357e+00	-2.7969282e-03
7.5320249e+00	-2.0053596e-03
7.5595140e+00	-1.2839210e-03
7.5870032e+00	-6.4611580e-04
7.6144924e+00	-1.0333193e-04
7.6419816e+00	3.3516029e-04
7.6694708e+00	6.6234631e-04
7.6969595e+00	8.7373646e-04
7.7244487e+00	9.6768071e-04
7.7519379e+00	9.4564731e-04
7.7794271e+00	8.1244158e-04
7.8069162e+00	5.7639315e-04
7.8344054e+00	2.4946776e-04
7.8618946e+00	-1.5284448e-04
7.8893838e+00	-6.1199156e-04
7.9168730e+00	-1.1071295e-03
7.9443622e+00	-1.6160061e-03
7.9718513e+00	-2.1157719e-03
7.9993401e+00	-2.5836532e-03
8.0268297e+00	-2.9975134e-03
8.0543184e+00	-3.3363362e-03
8.0818081e+00	-3.5806661e-03
8.1092968e+00	-3.7130509e-03
8.1367855e+00	-3.7185194e-03
8.1642752e+00	-3.5850385e-03
8.1917639e+00	-3.3037686e-03
8.2192535e+00	-2.8690142e-03
8.2467422e+00	-2.2779622e-03
8.2742319e+00	-1.5304046e-03
8.3017206e+00	-6.2859833e-04
8.3292103e+00	4.2270508e-04
8.3566990e+00	1.6161052e-03
8.3841887e+00	2.9414229e-03
8.4116774e+00	4.3857777e-03
8.4391661e+00	5.9339539e-03
8.4666557e+00	7.5689275e-03
8.4941444e+00	9.2723612e-03
8.5216341e+00	1.1025004e-02
8.5491228e+00	1.2807087e-02
8.5766125e+00	1.4598729e-02
8.6041012e+00	1.6380189e-02
8.6315908e+00	1.8131807e-02
8.6590796e+00	1.9833712e-02
8.6865692e+00	2.1465771e-02
8.7140579e+00	2.3008198e-02
8.7415466e+00	2.4442786e-02
8.7690363e+00	2.5754308e-02
8.7965250e+00	2.6931548e-02
8.8240147e+00	2.7967675e-02
8.8515034e+00	2.8859926e-02
8.8789930e+00	2.9608844e-02
8.9064817e+00	3.0217303e-02
8.9339714e+00	3.0689724e-02
8.9614601e+00	3.1031707e-02
8.9889498e+00	3.1250164e-02
9.0164385e+00	3.1353682e-02
9.0439272e+00	3.1352926e-02
9.0714169e+00	3.1260699e-02
9.0989056e+00	3.1091727e-02
9.1263952e+00	3.0862296e-02
9.1538839e+00	3.0589940e-02
9.1813736e+00	3.0293139e-02
9.2088623e+00	2.9990921e-02
9.2363520e+00	2.9702181e-02
9.2638407e+00	2.9444952e-02
9.2913303e+00	2.9235698e-02
9.3188190e+00	2.9088978e-02
9.3463078e+00	2.9017365e-02
9.3737974e+00	2.9031623e-02
9.4012861e+00	2.9140882e-02
9.4287758e+00	2.9352751e-02
9.4562645e+00	2.9673196e-02
9.4837542e+00	3.0106280e-02
9.5112429e+00	3.0653838e-02
9.5387325e+00	3.1315129e-02
9.5662212e+00	3.2086525e-02
9.5937109e+00	3.2961294e-02
9.6211996e+00	3.3929639e-02
9.6486883e+00	3.4979012e-02
9.6761780e+00	3.6094785e-02
9.7036667e+00	3.7261050e-02
9.7311563e+00	3.8461309e-02
9.7586451e+00	3.9678827e-02
9.7861347e+00	4.0896706e-02
9.8136234e+00	4.2097893e-02
9.8411131e+00	4.3265264e-02
9.8686018e+00	4.4381995e-02
9.8960915e+00	4.5431901e-02
9.9235802e+00	4.6399888e-02
9.9510689e+00	4.7272418e-02
9.9785585e+00	4.8037902e-02
1.0006047e+01	4.8686929e-02
1.0033537e+01	4.9212184e-02
1.0061026e+01	4.9608279e-02
1.0088515e+01	4.9871676e-02
1.0116004e+01	5.0000828e-02
1.0143494e+01	4.9996514e-02
1.0170982e+01	4.9862348e-02
1.0198472e+01	4.9605202e-02
1.0225961e+01	4.9235515e-02
1.0253449e+01	4.8767205e-02
1.0280939e+01	4.8217133e-02
1.0308428e+01	4.7604188e-02
1.0335917e+01	4.6948347e-02
1.0363406e+01	4.6269961e-02
1.0390896e+01	4.5589443e-02
1.0418385e+01	4.4927184e-02
1.0445874e+01	4.4303436e-02
1.0473363e+01	4.3737933e-02
1.0500853e+01	4.3249425e-02
1.0528341e+01	4.2855039e-02
1.0555830e+01	4.2569630e-02
1.0583320e+01	4.2405091e-02
1.0610808e+01	4.2369723e-02
1.0638298e+01	4.2467907e-02
1.0665787e+01	4.2700224e-02
1.0693276e+01	4.3063909e-02
1.0720765e+01	4.3553382e-02
1.0748255e+01	4.4160653e-02
1.0775743e+01	4.4875536e-02
1.0803233e+01	4.5685865e-02
1.0830722e+01	4.6577737e-02
1.0858211e+01	4.7535777e-02
1.0885700e+01	4.8543334e-02
1.0913189e+01	4.9582701e-02
1.0940679e+01	5.0635427e-02
1.0968167e+01	5.1682819e-02
1.0995657e+01	5.2706450e-02
1.1023146e+01	5.3688541e-02
1.1050635e+01	5.4612096e-02
1.1078124e+01	5.5461027e-02
1.1105614e+01	5.6220487e-02
1.1133102e+01	5.6877468e-02
1.1160591e+01	5.7421394e-02
1.1188081e+01	5.7844486e-02
1.1215569e+01	5.8141567e-02
1.1243059e+01	5.8309764e-02
1.1270548e+01	5.8348332e-02
1.1298038e+01	5.8258761e-02
1.1325526e+01	5.8045361e-02
1.1353016e+01	5.7715740e-02
1.1380505e+01	5.7280794e-02
1.1407994e+01	5.6754243e-02
1.1435483e+01	5.6151625e-02
1.1462972e+01	5.5489320e-02
1.1490461e+01	5.4783881e-02
1.1517950e+01	5.4051645e-02
1.1545440e+01	5.3308632e-02
1.1572928e+01	5.2570339e-02
1.1600418e+01	5.1851433e-02
1.1627907e+01	5.1165286e-02
1.1655396e+01	5.0523605e-02
1.1682885e+01	4.9936291e-02
1.1710375e+01	4.9411539e-02
1.1737864e+01	4.8955917e-02
1.1765352e+01	4.8574239e-02
1.1792842e+01	4.8269261e-02
1.1820331e+01	4.8041642e-02
1.1847820e+01	4.7890238e-02
1.1875309e+01	4.7812607e-02
1.1902799e+01	4.7805376e-02
1.1930287e+01	4.7864135e-02
1.1957777e+01	4.7983143e-02
1.1985266e+01	4.8155215e-02
1.2012755e+01	4.8372038e-02
1.2040244e+01	4.8624836e-02
1.2067733e+01	4.8905097e-02
1.2095222e+01	4.9204934e-02
1.2122711e+01	4.9517073e-02
1.2150201e+01	4.9834568e-02
1.2177690e+01	5.0150655e-02
1.2205179e+01	5.0458785e-02
1.2232668e+01	5.0752882e-02
1.2260158e+01	5.1027514e-02
1.2287646e+01	5.1277924e-02
1.2315136e+01	5.1499892e-02
1.2342625e+01	5.1689692e-02
1.2370113e+01	5.1844340e-02
1.2397603e+01	5.1962003e-02
1.2425092e+01	5.2042369e-02
1.2452581e+01	5.2086718e-02
1.2480070e+01	5.2097771e-02
1.2507560e+01	5.2079406e-02
1.2535048e+01	5.2036490e-02
1.2562538e+01	5.1974773e-02
1.2590027e+01	5.1900759e-02
1.2617517e+01	5.1821478e-02
1.2645005e+01	5.1744267e-02
1.2672494e+01	5.1676635e-02
1.2699984e+01	5.1626254e-02
1.2727472e+01	5.1601101e-02
1.2754962e+01	5.1609572e-02
1.2782451e+01	5.1660594e-02
1.2809940e+01	5.1763568e-02
1.2837429e+01	5.1928230e-02
1.2864919e+01	5.2164305e-02
1.2892407e+01	5.2481044e-02
1.2919897e+01	5.2886661e-02
1.2947386e+01	5.3387735e-02
1.2974874e+01	5.3988829e-02
1.3002364e+01	5.4692421e-02
1.3029853e+01	5.5499159e-02
1.3057343e+01	5.6408230e-02
1.3084831e+01	5.7417732e-02
1.3112321e+01	5.8524951e-02
1.3139810e+01	5.9726622e-02
1.3167299e+01	6.1019089e-02
1.3194788e+01	6.2398247e-02
1.3222278e+01	6.3859262e-02
1.3249766e+01	6.5396167e-02
1.3277255e+01	6.7001544e-02
1.3304745e+01	6.8666354e-02
1.3332233e+01	7.0380144e-02
1.3359723e+01	7.2131366e-02
1.3387212e+01	7.3908061e-02
1.3414701e+01	7.5698562e-02
1.3442190e+01	7.7492148e-02
1.3469680e+01	7.9279363e-02
1.3497169e+01	8.1051990e-02
1.3524658e+01	8.2802661e-02
1.3552147e+01	8.4524594e-02
1.3579636e+01	8.6211286e-02
1.3607125e+01	8.7856598e-02
1.3634614e+01	8.9454971e-02
1.3662104e+01	9.1001853e-02
1.3689592e+01	9.2493989e-02
1.3717082e+01	9.3929626e-02
1.3744571e+01	9.5308296e-02
1.3772060e+01	9.6630469e-02
1.3799549e+01	9.7897187e-02
1.3827039e+01	9.9109828e-02
1.3854527e+01	1.0027023e-01
1.3882016e+01	1.0138104e-01
1.3909506e+01	1.0244606e-01
1.3936995e+01	1.0347017e-01
1.3964484e+01	1.0445888e-01
1.3991973e+01	1.0541768e-01
1.4019463e+01	1.0635152e-01
1.4046951e+01	1.0726449e-01
1.4074441e+01	1.0815959e-01
1.4101930e+01	1.0903867e-01
1.4129419e+01	1.0990267e-01
1.4156908e+01	1.1075204e-01
1.4184397e+01	1.1158708e-01
1.4211886e+01	1.1240789e-01
1.4239375e+01	1.1321400e-01
1.4266865e+01	1.1400365e-01
1.4294353e+01	1.1477343e-01
1.4321843e+01	1.1551799e-01
1.4349332e+01	1.1623035e-01
1.4376822e+01	1.1690243e-01
1.4404310e+01	1.1752581e-01
1.4431800e+01	1.1809244e-01
1.4459289e+01	1.1859509e-01
1.4486777e+01	1.1902760e-01
1.4514267e+01	1.1938462e-01
1.4541756e+01	1.1966146e-01
1.4569245e+01	1.1985369e-01
1.4596734e+01	1.1995713e-01
1.4624224e+01	1.1996809e-01
1.4651712e+01	1.1988400e-01
1.4679202e+01	1.1970370e-01
1.4706691e+01	1.1942754e-01
1.4734180e+01	1.1905732e-01
1.4761669e+01	1.1859582e-01
1.4789158e+01	1.1804654e-01
1.4816648e+01	1.1741334e-01
1.4844136e+01	1.1670031e-01
1.4871626e+01	1.1591192e-01
1.4899115e+01	1.1505320e-01
1.4926604e+01	1.1412977e-01
1.4954093e+01	1.1314775e-01
1.4981583e+01	1.1211342e-01
1.5009071e+01	1.1103282e-01
1.5036561e+01	1.0991144e-01
1.5064050e+01	1.0875408e-01
1.5091538e+01	1.0756496e-01
1.5119028e+01	1.0634809e-01
1.5146517e+01	1.0510741e-01
1.5174006e+01	1.0384696e-01
1.5201495e+01	1.0257068e-01
1.5228985e+01	1.0128229e-01
1.5256474e+01	9.9985197e-02
1.5283963e+01	9.8682389e-02
1.5311452e+01	9.7376660e-02
1.5338942e+01	9.6070737e-02
1.5366430e+01	9.4767444e-02
1.5393919e+01	9.3469575e-02
1.5421409e+01	9.2179589e-02
1.5448897e+01	9.0899043e-02
1.5476387e+01	8.9628063e-02
1.5503876e+01	8.8364907e-02
1.5531365e+01	8.7106138e-02
1.5558854e+01	8.5847192e-02
1.5586344e+01	8.4583275e-02
1.5613832e+01	8.3310127e-02
1.5641322e+01	8.2024530e-02
1.5668811e+01	8.0724560e-02
1.5696300e+01	7.9409577e-02
1.5723789e+01	7.8080118e-02
1.5751278e+01	7.6737545e-02
1.5778768e+01	7.5383693e-02
1.5806256e+01	7.4020721e-02
1.5833746e+01	7.2651275e-02
1.5861235e+01	7.1278758e-02
1.5888724e+01	6.9907457e-02
1.5916213e+01	6.8542257e-02
1.5943703e+01	6.7188278e-02
1.5971191e+01	6.5850638e-02
1.5998680e+01	6.4534560e-02
1.6026169e+01	6.3245609e-02
1.6053659e+01	6.1989695e-02
1.6081148e+01	6.0772762e-02
1.6108637e+01	5.9600525e-02
1.6136126e+01	5.8478460e-02
1.6163616e+01	5.7412274e-02
1.6191105e+01	5.6408320e-02
1.6218594e+01	5.5473614e-02
1.6246082e+01	5.4615248e-02
1.6273571e+01	5.3839374e-02
1.6301062e+01	5.3150423e-02
1.6328550e+01	5.2550938e-02
1.6356039e+01	5.2042048e-02
1.6383528e+01	5.1624224e-02
1.6411018e+01	5.1297836e-02
1.6438507e+01	5.1063366e-02
1.6465996e+01	5.0921284e-02
1.6493484e+01	5.0871771e-02
1.6520975e+01	5.0914209e-02
1.6548464e+01	5.1046513e-02
1.6575953e+01	5.1264353e-02
1.6603441e+01	5.1560696e-02
1.6630930e+01	5.1926032e-02
1.6658421e+01	5.2349258e-02
1.6685909e+01	5.2819133e-02
1.6713398e+01	5.3325638e-02
1.6740887e+01	5.3860743e-02
1.6768377e+01	5.4418415e-02
1.6795866e+01	5.4993905e-02
1.6823355e+01	5.5582937e-02
1.6850843e+01	5.6181159e-02
1.6878332e+01	5.6784205e-02
1.6905823e+01	5.7388175e-02
1.6933311e+01	5.7990301e-02
1.6960800e+01	5.8589328e-02
1.6988289e+01	5.9185725e-02
1.7015779e+01	5.9781466e-02
1.7043268e+01	6.0379785e-02
1.7070757e+01	6.0984612e-02
1.7098246e+01	6.1599936e-02
1.7125736e+01	6.2229253e-02
1.7153225e+01	6.2875398e-02
1.7180714e+01	6.3540727e-02
1.7208202e+01	6.4227708e-02
1.7235691e+01	6.4939454e-02
1.7263182e+01	6.5680020e-02
1.7290670e+01	6.6454276e-02
1.7318159e+01	6.7267463e-02
1.7345648e+01	6.8124317e-02
1.7373138e+01	6.9028236e-02
1.7400627e+01	6.9980532e-02
1.7428116e+01	7.0980027e-02
1.7455605e+01	7.2023168e-02
1.7483093e+01	7.3104575e-02
1.7510584e+01	7.4217826e-02
1.7538073e+01	7.5356193e-02
1.7565561e+01	7.6513022e-02
1.7593050e+01	7.7681839e-02
1.7620541e+01	7.8856230e-02
1.7648029e+01	8.0029681e-02
1.7675518e+01	8.1195325e-02
1.7703007e+01	8.2345665e-02
1.7730497e+01	8.3472304e-02
1.7757986e+01	8.4565982e-02
1.7785475e+01	8.5616931e-02
1.7812963e+01	8.6615674e-02
1.7840452e+01	8.7553918e-02
1.7867943e+01	8.8425413e-02
1.7895432e+01	8.9226313e-02
1.7922920e+01	8.9955121e-02
1.7950409e+01	9.0612061e-02
1.7977900e+01	9.1198616e-02
1.8005388e+01	9.1717049e-02
1.8032877e+01	9.2170365e-02
1.8060366e+01	9.2562251e-02
1.8087854e+01	9.2896923e-02
1.8115345e+01	9.3179017e-02
1.8142834e+01	9.3413480e-02
1.8170322e+01	9.3605578e-02
1.8197811e+01	9.3760878e-02
1.8225302e+01	9.3885094e-02
1.8252790e+01	9.3983680e-02
1.8280279e+01	9.4061464e-02
1.8307768e+01	9.4122425e-02
1.8335258e+01	9.4169743e-02
1.8362747e+01	9.4205961e-02
1.8390236e+01	9.4233230e-02
1.8417725e+01	9.4253577e-02
1.8445213e+01	9.4268873e-02
1.8472704e+01	9.4280727e-02
1.8500193e+01	9.4290264e-02
1.8527681e+01	9.4297931e-02
1.8555170e+01	9.4303668e-02
1.8582661e+01	9.4307177e-02
1.8610149e+01	9.4308384e-02
1.8637638e+01	9.4307825e-02
1.8665127e+01	9.4306879e-02
1.8692616e+01	9.4307691e-02
1.8720106e+01	9.4312862e-02
1.8747595e+01	9.4324917e-02
1.8775084e+01	9.4345838e-02
1.8802572e+01	9.4376512e-02
1.8830063e+01	9.4416201e-02
1.8857552e+01	9.4462067e-02
1.8885040e+01	9.4509229e-02
1.8912529e+01	9.4551466e-02
1.8940020e+01	9.4582438e-02
1.8967508e+01	9.4596550e-02
1.8994997e+01	9.4589293e-02
1.9022486e+01	9.4556727e-02
1.9049974e+01	9.4494872e-02
1.9077465e+01	9.4399482e-02
1.9104954e+01	9.4266303e-02
1.9132442e+01	9.4091654e-02
1.9159931e+01	9.3872786e-02
1.9187422e+01	9.3607761e-02
1.9214911e+01	9.3295105e-02
1.9242399e+01	9.2933603e-02
1.9269888e+01	9.2522316e-02
1.9297377e+01	9.2060797e-02
1.9324867e+01	9.1549151e-02
1.9352356e+01	9.0988010e-02
1.9379845e+01	9.0378523e-02
1.9407333e+01	8.9722253e-02
1.9434824e+01	8.9021042e-02
1.9462313e+01	8.8276900e-02
1.9489801e+01	8.7491833e-02
1.9517290e+01	8.6667813e-02
1.9544781e+01	8.5806638e-02
1.9572269e+01	8.4910035e-02
1.9599758e+01	8.3979771e-02
1.9627247e+01	8.3017901e-02
1.9654736e+01	8.2027018e-02
1.9682226e+01	8.1010297e-02
1.9709715e+01	7.9971373e-02
1.9737204e+01	7.8914151e-02
1.9764692e+01	7.7842794e-02
1.9792183e+01	7.6761544e-02
1.9819672e+01	7.5674668e-02
1.9847160e+01	7.4586228e-02
1.9874649e+01	7.3499963e-02
1.9902138e+01	7.2419219e-02
1.9929628e+01	7.1346804e-02
1.9957117e+01	7.0284814e-02
1.9984606e+01	6.9234222e-02
2.0012094e+01	6.8194531e-02
2.0039585e+01	6.7163616e-02
2.0067074e+01	6.6137709e-02
2.0094563e+01	6.5111548e-02
2.0122051e+01	6.4078577e-02
2.0149542e+01	6.3031010e-02
2.0177031e+01	6.1960202e-02
2.0204519e+01	6.0857091e-02
2.0232008e+01	5.9713021e-02
2.0259497e+01	5.8520373e-02
2.0286987e+01	5.7272997e-02
2.0314476e+01	5.5966124e-02
2.0341965e+01	5.4596085e-02
2.0369453e+01	5.3160146e-02
2.0396944e+01	5.1656585e-02
2.0424433e+01	5.0085086e-02
2.0451921e+01	4.8447017e-02
2.0479410e+01	4.6745341e-02
2.0506899e+01	4.4984218e-02
2.0534389e+01	4.3168440e-02
2.0561878e+01	4.1303162e-02
2.0589367e+01	3.9393865e-02
2.0616856e+01	3.7446588e-02
2.0644346e+01	3.5468038e-02
2.0671835e+01	3.3465471e-02
2.0699324e+01	3.1446513e-02
2.0726812e+01	2.9418975e-02
2.0754303e+01	2.7390815e-02
2.0781792e+01	2.5369965e-02
2.0809280e+01	2.3364032e-02
2.0836769e+01	2.1379884e-02
2.0864258e+01	1.9423373e-02
2.0891748e+01	1.7499322e-02
2.0919237e+01	1.5611806e-02
2.0946726e+01	1.3764458e-02
2.0974215e+01	1.1960723e-02
2.1001705e+01	1.0204070e-02
