# Export File Created with QBlade CE v2.0.9_beta windows on 12.09.2025 at 14:14:58
[Simulation_12: NREL_MIT_5MW_TLP]
Time [s]	NP Wave Elevation [m]
3.4636319e+00	-4.5618516e-01
3.4911211e+00	-4.2191428e-01
3.5186102e+00	-3.8735092e-01
3.5460992e+00	-3.5243991e-01
3.5735884e+00	-3.1714436e-01
3.6010776e+00	-2.8144616e-01
3.6285667e+00	-2.4534996e-01
3.6560559e+00	-2.0887759e-01
3.6835451e+00	-1.7205875e-01
3.7110341e+00	-1.3491789e-01
3.7385232e+00	-9.7464651e-02
3.7660124e+00	-5.9694421e-02
3.7935016e+00	-2.1596506e-02
3.8209908e+00	1.6830549e-02
3.8484797e+00	5.5568494e-02
3.8759689e+00	9.4582327e-02
3.9034581e+00	1.3382111e-01
3.9309473e+00	1.7322366e-01
3.9584365e+00	2.1272421e-01
3.9859257e+00	2.5224560e-01
4.0134149e+00	2.9170606e-01
4.0409040e+00	3.3102211e-01
4.0683928e+00	3.7012184e-01
4.0958819e+00	4.0895158e-01
4.1233711e+00	4.4747519e-01
4.1508603e+00	4.8567307e-01
4.1783495e+00	5.2353060e-01
4.2058387e+00	5.6103212e-01
4.2333279e+00	5.9815753e-01
4.2608171e+00	6.3488352e-01
4.2883062e+00	6.7118067e-01
4.3157954e+00	7.0702088e-01
4.3432846e+00	7.4238372e-01
4.3707733e+00	7.7726138e-01
4.3982625e+00	8.1166142e-01
4.4257517e+00	8.4560221e-01
4.4532409e+00	8.7910724e-01
4.4807301e+00	9.1220307e-01
4.5082192e+00	9.4491696e-01
4.5357084e+00	9.7726947e-01
4.5631976e+00	1.0092751e+00
4.5906868e+00	1.0409429e+00
4.6181760e+00	1.0722784e+00
4.6456652e+00	1.1032902e+00
4.6731539e+00	1.1339829e+00
4.7006431e+00	1.1643608e+00
4.7281322e+00	1.1944262e+00
4.7556214e+00	1.2241762e+00
4.7831106e+00	1.2536012e+00
4.8105998e+00	1.2826886e+00
4.8380890e+00	1.3114179e+00
4.8655782e+00	1.3397651e+00
4.8930674e+00	1.3677018e+00
4.9205565e+00	1.3951983e+00
4.9480457e+00	1.4222194e+00
4.9755344e+00	1.4487282e+00
5.0030236e+00	1.4746845e+00
5.0305128e+00	1.5000503e+00
5.0580020e+00	1.5247892e+00
5.0854912e+00	1.5488746e+00
5.1129804e+00	1.5722868e+00
5.1404696e+00	1.5950036e+00
5.1679587e+00	1.6170158e+00
5.1954479e+00	1.6383096e+00
5.2229371e+00	1.6588801e+00
5.2504263e+00	1.6787264e+00
5.2779150e+00	1.6978512e+00
5.3054042e+00	1.7162616e+00
5.3328934e+00	1.7339683e+00
5.3603826e+00	1.7509867e+00
5.3878717e+00	1.7673309e+00
5.4153609e+00	1.7830217e+00
5.4428501e+00	1.7980809e+00
5.4703393e+00	1.8125294e+00
5.4978285e+00	1.8263879e+00
5.5253177e+00	1.8396766e+00
5.5528069e+00	1.8524140e+00
5.5802956e+00	1.8646165e+00
5.6077847e+00	1.8763020e+00
5.6352739e+00	1.8874884e+00
5.6627631e+00	1.8981867e+00
5.6902523e+00	1.9084072e+00
5.7177415e+00	1.9181576e+00
5.7452307e+00	1.9274385e+00
5.7727199e+00	1.9362501e+00
5.8002090e+00	1.9445887e+00
5.8276982e+00	1.9524534e+00
5.8551874e+00	1.9598427e+00
5.8826761e+00	1.9667547e+00
5.9101653e+00	1.9731836e+00
5.9376545e+00	1.9791281e+00
5.9651437e+00	1.9845748e+00
5.9926329e+00	1.9895164e+00
6.0201221e+00	1.9939432e+00
6.0476112e+00	1.9978468e+00
6.0751004e+00	2.0012186e+00
6.1025896e+00	2.0040522e+00
6.1300788e+00	2.0063493e+00
6.1575680e+00	2.0081153e+00
6.1850567e+00	2.0093582e+00
6.2125459e+00	2.0100913e+00
6.2400351e+00	2.0103261e+00
6.2675242e+00	2.0100796e+00
6.2950134e+00	2.0093646e+00
6.3225026e+00	2.0082037e+00
6.3499918e+00	2.0066149e+00
6.3774810e+00	2.0046151e+00
6.4049702e+00	2.0022268e+00
6.4324594e+00	1.9994712e+00
6.4599485e+00	1.9963651e+00
6.4874372e+00	1.9929299e+00
6.5149264e+00	1.9891858e+00
6.5424156e+00	1.9851556e+00
6.5699048e+00	1.9808547e+00
6.5973940e+00	1.9762949e+00
6.6248832e+00	1.9714895e+00
6.6523724e+00	1.9664448e+00
6.6798615e+00	1.9611665e+00
6.7073507e+00	1.9556632e+00
6.7348399e+00	1.9499347e+00
6.7623291e+00	1.9439797e+00
6.7898178e+00	1.9377924e+00
6.8173070e+00	1.9313639e+00
6.8447962e+00	1.9246863e+00
6.8722854e+00	1.9177494e+00
6.8997746e+00	1.9105453e+00
6.9272637e+00	1.9030712e+00
6.9547529e+00	1.8953201e+00
6.9822421e+00	1.8872862e+00
7.0097313e+00	1.8789678e+00
7.0372205e+00	1.8703605e+00
7.0647097e+00	1.8614620e+00
7.0921984e+00	1.8522755e+00
7.1196876e+00	1.8428047e+00
7.1471767e+00	1.8330590e+00
7.1746659e+00	1.8230501e+00
7.2021551e+00	1.8127985e+00
7.2296443e+00	1.8023299e+00
7.2571335e+00	1.7916654e+00
7.2846227e+00	1.7808328e+00
7.3121119e+00	1.7698556e+00
7.3396010e+00	1.7587587e+00
7.3670902e+00	1.7475661e+00
7.3945789e+00	1.7363038e+00
7.4220681e+00	1.7249956e+00
7.4495573e+00	1.7136660e+00
7.4770465e+00	1.7023380e+00
7.5045357e+00	1.6910275e+00
7.5320249e+00	1.6797543e+00
7.5595140e+00	1.6685305e+00
7.5870032e+00	1.6573639e+00
7.6144924e+00	1.6462686e+00
7.6419816e+00	1.6352460e+00
7.6694708e+00	1.6243016e+00
7.6969595e+00	1.6134346e+00
7.7244487e+00	1.6026460e+00
7.7519379e+00	1.5919275e+00
7.7794271e+00	1.5812755e+00
7.8069162e+00	1.5706867e+00
7.8344054e+00	1.5601519e+00
7.8618946e+00	1.5496622e+00
7.8893838e+00	1.5392138e+00
7.9168730e+00	1.5287961e+00
7.9443622e+00	1.5184039e+00
7.9718513e+00	1.5080301e+00
7.9993401e+00	1.4976714e+00
8.0268297e+00	1.4873204e+00
8.0543184e+00	1.4769728e+00
8.0818081e+00	1.4666286e+00
8.1092968e+00	1.4562818e+00
8.1367855e+00	1.4459325e+00
8.1642752e+00	1.4355789e+00
8.1917639e+00	1.4252214e+00
8.2192535e+00	1.4148585e+00
8.2467422e+00	1.4044935e+00
8.2742319e+00	1.3941195e+00
8.3017206e+00	1.3837457e+00
8.3292103e+00	1.3733644e+00
8.3566990e+00	1.3629787e+00
8.3841887e+00	1.3525839e+00
8.4116774e+00	1.3421785e+00
8.4391661e+00	1.3317592e+00
8.4666557e+00	1.3213176e+00
8.4941444e+00	1.3108519e+00
8.5216341e+00	1.3003531e+00
8.5491228e+00	1.2898154e+00
8.5766125e+00	1.2792317e+00
8.6041012e+00	1.2685922e+00
8.6315908e+00	1.2578903e+00
8.6590796e+00	1.2471117e+00
8.6865692e+00	1.2362512e+00
8.7140579e+00	1.2252961e+00
8.7415466e+00	1.2142402e+00
8.7690363e+00	1.2030733e+00
8.7965250e+00	1.1917894e+00
8.8240147e+00	1.1803805e+00
8.8515034e+00	1.1688445e+00
8.8789930e+00	1.1571727e+00
8.9064817e+00	1.1453643e+00
8.9339714e+00	1.1334155e+00
8.9614601e+00	1.1213207e+00
8.9889498e+00	1.1090821e+00
9.0164385e+00	1.0966942e+00
9.0439272e+00	1.0841577e+00
9.0714169e+00	1.0714704e+00
9.0989056e+00	1.0586293e+00
9.1263952e+00	1.0456390e+00
9.1538839e+00	1.0324898e+00
9.1813736e+00	1.0191828e+00
9.2088623e+00	1.0057132e+00
9.2363520e+00	9.9207485e-01
9.2638407e+00	9.7826421e-01
9.2913303e+00	9.6427578e-01
9.3188190e+00	9.5010245e-01
9.3463078e+00	9.3573624e-01
9.3737974e+00	9.2117041e-01
9.4012861e+00	9.0639400e-01
9.4287758e+00	8.9139378e-01
9.4562645e+00	8.7615883e-01
9.4837542e+00	8.6067551e-01
9.5112429e+00	8.4493160e-01
9.5387325e+00	8.2891846e-01
9.5662212e+00	8.1262386e-01
9.5937109e+00	7.9604489e-01
9.6211996e+00	7.7917540e-01
9.6486883e+00	7.6200974e-01
9.6761780e+00	7.4454677e-01
9.7036667e+00	7.2678220e-01
9.7311563e+00	7.0871055e-01
9.7586451e+00	6.9033438e-01
9.7861347e+00	6.7164898e-01
9.8136234e+00	6.5266383e-01
9.8411131e+00	6.3338399e-01
9.8686018e+00	6.1382622e-01
9.8960915e+00	5.9400034e-01
9.9235802e+00	5.7392889e-01
9.9510689e+00	5.5362689e-01
9.9785585e+00	5.3310710e-01
1.0006047e+01	5.1238704e-01
1.0033537e+01	4.9147910e-01
1.0061026e+01	4.7039554e-01
1.0088515e+01	4.4914725e-01
1.0116004e+01	4.2774796e-01
1.0143494e+01	4.0620777e-01
1.0170982e+01	3.8454232e-01
1.0198472e+01	3.6276066e-01
1.0225961e+01	3.4087834e-01
1.0253449e+01	3.1890622e-01
1.0280939e+01	2.9684928e-01
1.0308428e+01	2.7471727e-01
1.0335917e+01	2.5251114e-01
1.0363406e+01	2.3023655e-01
1.0390896e+01	2.0789750e-01
1.0418385e+01	1.8549736e-01
1.0445874e+01	1.6304281e-01
1.0473363e+01	1.4054415e-01
1.0500853e+01	1.1801178e-01
1.0528341e+01	9.5459938e-02
1.0555830e+01	7.2902031e-02
1.0583320e+01	5.0356489e-02
1.0610808e+01	2.7842451e-02
1.0638298e+01	5.3748912e-03
1.0665787e+01	-1.7022561e-02
1.0693276e+01	-3.9331254e-02
1.0720765e+01	-6.1526656e-02
1.0748255e+01	-8.3583020e-02
1.0775743e+01	-1.0547230e-01
1.0803233e+01	-1.2716332e-01
1.0830722e+01	-1.4862238e-01
1.0858211e+01	-1.6981798e-01
1.0885700e+01	-1.9071890e-01
1.0913189e+01	-2.1129432e-01
1.0940679e+01	-2.3151712e-01
1.0968167e+01	-2.5136128e-01
1.0995657e+01	-2.7080640e-01
1.1023146e+01	-2.8983092e-01
1.1050635e+01	-3.0841753e-01
1.1078124e+01	-3.2655099e-01
1.1105614e+01	-3.4421876e-01
1.1133102e+01	-3.6140749e-01
1.1160591e+01	-3.7811312e-01
1.1188081e+01	-3.9432988e-01
1.1215569e+01	-4.1005519e-01
1.1243059e+01	-4.2529076e-01
1.1270548e+01	-4.4004115e-01
1.1298038e+01	-4.5431116e-01
1.1325526e+01	-4.6810430e-01
1.1353016e+01	-4.8142970e-01
1.1380505e+01	-4.9429178e-01
1.1407994e+01	-5.0669801e-01
1.1435483e+01	-5.1865560e-01
1.1462972e+01	-5.3017133e-01
1.1490461e+01	-5.4125369e-01
1.1517950e+01	-5.5190706e-01
1.1545440e+01	-5.6213772e-01
1.1572928e+01	-5.7195199e-01
1.1600418e+01	-5.8135182e-01
1.1627907e+01	-5.9034246e-01
1.1655396e+01	-5.9892499e-01
1.1682885e+01	-6.0710233e-01
1.1710375e+01	-6.1487919e-01
1.1737864e+01	-6.2225640e-01
1.1765352e+01	-6.2923682e-01
1.1792842e+01	-6.3582426e-01
1.1820331e+01	-6.4202100e-01
1.1847820e+01	-6.4783204e-01
1.1875309e+01	-6.5326226e-01
1.1902799e+01	-6.5831625e-01
1.1930287e+01	-6.6300416e-01
1.1957777e+01	-6.6733319e-01
1.1985266e+01	-6.7131567e-01
1.2012755e+01	-6.7496443e-01
1.2040244e+01	-6.7829233e-01
1.2067733e+01	-6.8131489e-01
1.2095222e+01	-6.8404800e-01
1.2122711e+01	-6.8650877e-01
1.2150201e+01	-6.8871498e-01
1.2177690e+01	-6.9068253e-01
1.2205179e+01	-6.9243181e-01
1.2232668e+01	-6.9398093e-01
1.2260158e+01	-6.9534850e-01
1.2287646e+01	-6.9655359e-01
1.2315136e+01	-6.9761342e-01
1.2342625e+01	-6.9854701e-01
1.2370113e+01	-6.9937009e-01
1.2397603e+01	-7.0009679e-01
1.2425092e+01	-7.0074189e-01
1.2452581e+01	-7.0131832e-01
1.2480070e+01	-7.0183915e-01
1.2507560e+01	-7.0231479e-01
1.2535048e+01	-7.0275545e-01
1.2562538e+01	-7.0317280e-01
1.2590027e+01	-7.0357788e-01
1.2617517e+01	-7.0397812e-01
1.2645005e+01	-7.0438570e-01
1.2672494e+01	-7.0480883e-01
1.2699984e+01	-7.0525843e-01
1.2727472e+01	-7.0574337e-01
1.2754962e+01	-7.0627719e-01
1.2782451e+01	-7.0686930e-01
1.2809940e+01	-7.0753258e-01
1.2837429e+01	-7.0828086e-01
1.2864919e+01	-7.0912814e-01
1.2892407e+01	-7.1008879e-01
1.2919897e+01	-7.1117908e-01
1.2947386e+01	-7.1241599e-01
1.2974874e+01	-7.1381468e-01
1.3002364e+01	-7.1539032e-01
1.3029853e+01	-7.1715969e-01
1.3057343e+01	-7.1913755e-01
1.3084831e+01	-7.2133851e-01
1.3112321e+01	-7.2377598e-01
1.3139810e+01	-7.2646302e-01
1.3167299e+01	-7.2940969e-01
1.3194788e+01	-7.3262578e-01
1.3222278e+01	-7.3611927e-01
1.3249766e+01	-7.3989528e-01
1.3277255e+01	-7.4395716e-01
1.3304745e+01	-7.4830872e-01
1.3332233e+01	-7.5294501e-01
1.3359723e+01	-7.5786608e-01
1.3387212e+01	-7.6306820e-01
1.3414701e+01	-7.6854551e-01
1.3442190e+01	-7.7428675e-01
1.3469680e+01	-7.8028786e-01
1.3497169e+01	-7.8653407e-01
1.3524658e+01	-7.9301554e-01
1.3552147e+01	-7.9972148e-01
1.3579636e+01	-8.0663979e-01
1.3607125e+01	-8.1375623e-01
1.3634614e+01	-8.2105887e-01
1.3662104e+01	-8.2853460e-01
1.3689592e+01	-8.3617002e-01
1.3717082e+01	-8.4395331e-01
1.3744571e+01	-8.5187072e-01
1.3772060e+01	-8.5990900e-01
1.3799549e+01	-8.6805624e-01
1.3827039e+01	-8.7630117e-01
1.3854527e+01	-8.8463104e-01
1.3882016e+01	-8.9303583e-01
1.3909506e+01	-9.0150362e-01
1.3936995e+01	-9.1002172e-01
1.3964484e+01	-9.1858065e-01
1.3991973e+01	-9.2716390e-01
1.4019463e+01	-9.3576181e-01
1.4046951e+01	-9.4436133e-01
1.4074441e+01	-9.5294744e-01
1.4101930e+01	-9.6150696e-01
1.4129419e+01	-9.7002566e-01
1.4156908e+01	-9.7849023e-01
1.4184397e+01	-9.8688376e-01
1.4211886e+01	-9.9519390e-01
1.4239375e+01	-1.0034056e+00
1.4266865e+01	-1.0115043e+00
1.4294353e+01	-1.0194719e+00
1.4321843e+01	-1.0272976e+00
1.4349332e+01	-1.0349633e+00
1.4376822e+01	-1.0424579e+00
1.4404310e+01	-1.0497640e+00
1.4431800e+01	-1.0568720e+00
1.4459289e+01	-1.0637677e+00
1.4486777e+01	-1.0704390e+00
1.4514267e+01	-1.0768801e+00
1.4541756e+01	-1.0830760e+00
1.4569245e+01	-1.0890210e+00
1.4596734e+01	-1.0947057e+00
1.4624224e+01	-1.1001239e+00
1.4651712e+01	-1.1052680e+00
1.4679202e+01	-1.1101363e+00
1.4706691e+01	-1.1147188e+00
1.4734180e+01	-1.1190130e+00
1.4761669e+01	-1.1230186e+00
1.4789158e+01	-1.1267292e+00
1.4816648e+01	-1.1301450e+00
1.4844136e+01	-1.1332648e+00
1.4871626e+01	-1.1360830e+00
1.4899115e+01	-1.1385998e+00
1.4926604e+01	-1.1408138e+00
1.4954093e+01	-1.1427256e+00
1.4981583e+01	-1.1443286e+00
1.5009071e+01	-1.1456262e+00
1.5036561e+01	-1.1466129e+00
1.5064050e+01	-1.1472865e+00
1.5091538e+01	-1.1476485e+00
1.5119028e+01	-1.1476922e+00
1.5146517e+01	-1.1474168e+00
1.5174006e+01	-1.1468183e+00
1.5201495e+01	-1.1458938e+00
1.5228985e+01	-1.1446370e+00
1.5256474e+01	-1.1430446e+00
1.5283963e+01	-1.1411160e+00
1.5311452e+01	-1.1388403e+00
1.5338942e+01	-1.1362197e+00
1.5366430e+01	-1.1332451e+00
1.5393919e+01	-1.1299139e+00
1.5421409e+01	-1.1262202e+00
1.5448897e+01	-1.1221586e+00
1.5476387e+01	-1.1177251e+00
1.5503876e+01	-1.1129174e+00
1.5531365e+01	-1.1077271e+00
1.5558854e+01	-1.1021537e+00
1.5586344e+01	-1.0961928e+00
1.5613832e+01	-1.0898402e+00
1.5641322e+01	-1.0830920e+00
1.5668811e+01	-1.0759457e+00
1.5696300e+01	-1.0683995e+00
1.5723789e+01	-1.0604500e+00
1.5751278e+01	-1.0520934e+00
1.5778768e+01	-1.0433298e+00
1.5806256e+01	-1.0341561e+00
1.5833746e+01	-1.0245720e+00
1.5861235e+01	-1.0145751e+00
1.5888724e+01	-1.0041618e+00
1.5916213e+01	-9.9333459e-01
1.5943703e+01	-9.8208791e-01
1.5971191e+01	-9.7042227e-01
1.5998680e+01	-9.5833623e-01
1.6026169e+01	-9.4582766e-01
1.6053659e+01	-9.3289411e-01
1.6081148e+01	-9.1953170e-01
1.6108637e+01	-9.0574229e-01
1.6136126e+01	-8.9152080e-01
1.6163616e+01	-8.7686437e-01
1.6191105e+01	-8.6177146e-01
1.6218594e+01	-8.4624159e-01
1.6246082e+01	-8.3027047e-01
1.6273571e+01	-8.1385523e-01
1.6301062e+01	-7.9699522e-01
1.6328550e+01	-7.7968866e-01
1.6356039e+01	-7.6193464e-01
1.6383528e+01	-7.4373353e-01
1.6411018e+01	-7.2508454e-01
1.6438507e+01	-7.0599037e-01
1.6465996e+01	-6.8645424e-01
1.6493484e+01	-6.6647816e-01
1.6520975e+01	-6.4606768e-01
1.6548464e+01	-6.2522930e-01
1.6575953e+01	-6.0397381e-01
1.6603441e+01	-5.8230692e-01
1.6630930e+01	-5.6024253e-01
1.6658421e+01	-5.3779262e-01
1.6685909e+01	-5.1497394e-01
1.6713398e+01	-4.9180111e-01
1.6740887e+01	-4.6829242e-01
1.6768377e+01	-4.4446665e-01
1.6795866e+01	-4.2034817e-01
1.6823355e+01	-3.9595586e-01
1.6850843e+01	-3.7131467e-01
1.6878332e+01	-3.4644756e-01
1.6905823e+01	-3.2137910e-01
1.6933311e+01	-2.9613692e-01
1.6960800e+01	-2.7074447e-01
1.6988289e+01	-2.4522898e-01
1.7015779e+01	-2.1961370e-01
1.7043268e+01	-1.9392723e-01
1.7070757e+01	-1.6819252e-01
1.7098246e+01	-1.4243577e-01
1.7125736e+01	-1.1667784e-01
1.7153225e+01	-9.0945356e-02
1.7180714e+01	-6.5261185e-02
1.7208202e+01	-3.9647043e-02
1.7235691e+01	-1.4123466e-02
1.7263182e+01	1.1287533e-02
1.7290670e+01	3.6562584e-02
1.7318159e+01	6.1683729e-02
1.7345648e+01	8.6631209e-02
1.7373138e+01	1.1138352e-01
1.7400627e+01	1.3592137e-01
1.7428116e+01	1.6022131e-01
1.7455605e+01	1.8426453e-01
1.7483093e+01	2.0802951e-01
1.7510584e+01	2.3149642e-01
1.7538073e+01	2.5464085e-01
1.7565561e+01	2.7744129e-01
1.7593050e+01	2.9987562e-01
1.7620541e+01	3.2192111e-01
1.7648029e+01	3.4355164e-01
1.7675518e+01	3.6474603e-01
1.7703007e+01	3.8548183e-01
1.7730497e+01	4.0573624e-01
1.7757986e+01	4.2548394e-01
1.7785475e+01	4.4470227e-01
1.7812963e+01	4.6337473e-01
1.7840452e+01	4.8147598e-01
1.7867943e+01	4.9899217e-01
1.7895432e+01	5.1589924e-01
1.7922920e+01	5.3218484e-01
1.7950409e+01	5.4783529e-01
1.7977900e+01	5.6283593e-01
1.8005388e+01	5.7717550e-01
1.8032877e+01	5.9084374e-01
1.8060366e+01	6.0383755e-01
1.8087854e+01	6.1614847e-01
1.8115345e+01	6.2777424e-01
1.8142834e+01	6.3871211e-01
1.8170322e+01	6.4896119e-01
1.8197811e+01	6.5852290e-01
1.8225302e+01	6.6739887e-01
1.8252790e+01	6.7559212e-01
1.8280279e+01	6.8310630e-01
1.8307768e+01	6.8994665e-01
1.8335258e+01	6.9611686e-01
1.8362747e+01	7.0162421e-01
1.8390236e+01	7.0647258e-01
1.8417725e+01	7.1066922e-01
1.8445213e+01	7.1421784e-01
1.8472704e+01	7.1712893e-01
1.8500193e+01	7.1940506e-01
1.8527681e+01	7.2105396e-01
1.8555170e+01	7.2208107e-01
1.8582661e+01	7.2249377e-01
1.8610149e+01	7.2229874e-01
1.8637638e+01	7.2150302e-01
1.8665127e+01	7.2011518e-01
1.8692616e+01	7.1814460e-01
1.8720106e+01	7.1559989e-01
1.8747595e+01	7.1249068e-01
1.8775084e+01	7.0883071e-01
1.8802572e+01	7.0463192e-01
1.8830063e+01	6.9990611e-01
1.8857552e+01	6.9467163e-01
1.8885040e+01	6.8894255e-01
1.8912529e+01	6.8273956e-01
1.8940020e+01	6.7608029e-01
1.8967508e+01	6.6898590e-01
1.8994997e+01	6.6148031e-01
1.9022486e+01	6.5358686e-01
1.9049974e+01	6.4533132e-01
1.9077465e+01	6.3673723e-01
1.9104954e+01	6.2783486e-01
1.9132442e+01	6.1864901e-01
1.9159931e+01	6.0921079e-01
1.9187422e+01	5.9954536e-01
1.9214911e+01	5.8968562e-01
1.9242399e+01	5.7965857e-01
1.9269888e+01	5.6949419e-01
1.9297377e+01	5.5922055e-01
1.9324867e+01	5.4886591e-01
1.9352356e+01	5.3846061e-01
1.9379845e+01	5.2803260e-01
1.9407333e+01	5.1760495e-01
1.9434824e+01	5.0720817e-01
1.9462313e+01	4.9686727e-01
1.9489801e+01	4.8660460e-01
1.9517290e+01	4.7645086e-01
1.9544781e+01	4.6642229e-01
1.9572269e+01	4.5654687e-01
1.9599758e+01	4.4684988e-01
1.9627247e+01	4.3734980e-01
1.9654736e+01	4.2807099e-01
1.9682226e+01	4.1903305e-01
1.9709715e+01	4.1026092e-01
1.9737204e+01	4.0177479e-01
1.9764692e+01	3.9359483e-01
1.9792183e+01	3.8574395e-01
1.9819672e+01	3.7824172e-01
1.9847160e+01	3.7111050e-01
1.9874649e+01	3.6436963e-01
1.9902138e+01	3.5803995e-01
1.9929628e+01	3.5213971e-01
1.9957117e+01	3.4669074e-01
1.9984606e+01	3.4170750e-01
2.0012094e+01	3.3720884e-01
2.0039585e+01	3.3321351e-01
2.0067074e+01	3.2973683e-01
2.0094563e+01	3.2678953e-01
2.0122051e+01	3.2438728e-01
2.0149542e+01	3.2254085e-01
2.0177031e+01	3.2126155e-01
2.0204519e+01	3.2055342e-01
2.0232008e+01	3.2042542e-01
2.0259497e+01	3.2088402e-01
2.0286987e+01	3.2192847e-01
2.0314476e+01	3.2356101e-01
2.0341965e+01	3.2578096e-01
2.0369453e+01	3.2858518e-01
2.0396944e+01	3.3197230e-01
2.0424433e+01	3.3593565e-01
2.0451921e+01	3.4046447e-01
2.0479410e+01	3.4555697e-01
2.0506899e+01	3.5119995e-01
2.0534389e+01	3.5738558e-01
2.0561878e+01	3.6410153e-01
2.0589367e+01	3.7133598e-01
2.0616856e+01	3.7907836e-01
2.0644346e+01	3.8731384e-01
2.0671835e+01	3.9603147e-01
2.0699324e+01	4.0521711e-01
2.0726812e+01	4.1485643e-01
2.0754303e+01	4.2493826e-01
2.0781792e+01	4.3544656e-01
2.0809280e+01	4.4636714e-01
2.0836769e+01	4.5768580e-01
2.0864258e+01	4.6938938e-01
2.0891748e+01	4.8146164e-01
2.0919237e+01	4.9388894e-01
2.0946726e+01	5.0665438e-01
2.0974215e+01	5.1974255e-01
2.1001705e+01	5.3314108e-01
2.1029194e+01	5.4682755e-01
2.1056683e+01	5.6078982e-01
2.1084171e+01	5.7500648e-01
2.1111660e+01	5.8945990e-01
2.1139151e+01	6.0413551e-01
2.1166639e+01	6.1900926e-01
2.1194128e+01	6.3406157e-01
2.1221617e+01	6.4927638e-01
2.1249107e+01	6.6462886e-01
2.1276596e+01	6.8009746e-01
2.1304085e+01	6.9566137e-01
2.1331573e+01	7.1130037e-01
2.1359064e+01	7.2699356e-01
2.1386553e+01	7.4271566e-01
2.1414042e+01	7.5844759e-01
2.1441530e+01	7.7416420e-01
2.1469019e+01	7.8984666e-01
2.1496510e+01	8.0547547e-01
2.1523998e+01	8.2102603e-01
2.1551487e+01	8.3648181e-01
2.1578976e+01	8.5182005e-01
2.1606466e+01	8.6702359e-01
2.1633955e+01	8.8207334e-01
2.1661444e+01	8.9694953e-01
2.1688932e+01	9.1163826e-01
2.1716421e+01	9.2611760e-01
2.1743912e+01	9.4037783e-01
2.1771400e+01	9.5439827e-01
2.1798889e+01	9.6816665e-01
2.1826378e+01	9.8166561e-01
2.1853868e+01	9.9488235e-01
2.1881357e+01	1.0078040e+00
2.1908846e+01	1.0204166e+00
2.1936335e+01	1.0327051e+00
2.1963825e+01	1.0446568e+00
2.1991314e+01	1.0562594e+00
2.2018803e+01	1.0675004e+00
2.2046291e+01	1.0783674e+00
2.2073780e+01	1.0888460e+00
2.2101271e+01	1.0989265e+00
2.2128759e+01	1.1085913e+00
2.2156248e+01	1.1178321e+00
2.2183737e+01	1.1266352e+00
2.2211227e+01	1.1349870e+00
2.2238716e+01	1.1428756e+00
2.2266205e+01	1.1502876e+00
2.2293694e+01	1.1572131e+00
2.2321182e+01	1.1636353e+00
2.2348673e+01	1.1695453e+00
2.2376162e+01	1.1749307e+00
2.2403650e+01	1.1797798e+00
2.2431139e+01	1.1840801e+00
2.2458630e+01	1.1878214e+00
2.2486118e+01	1.1909921e+00
2.2513607e+01	1.1935842e+00
2.2541096e+01	1.1955860e+00
2.2568586e+01	1.1969870e+00
2.2596075e+01	1.1977808e+00
2.2623564e+01	1.1979585e+00
2.2651052e+01	1.1975108e+00
2.2678541e+01	1.1964310e+00
2.2706032e+01	1.1947135e+00
2.2733521e+01	1.1923527e+00
2.2761009e+01	1.1893404e+00
2.2788498e+01	1.1856749e+00
2.2815989e+01	1.1813474e+00
2.2843477e+01	1.1763579e+00
2.2870966e+01	1.1707014e+00
2.2898455e+01	1.1643732e+00
2.2925943e+01	1.1573734e+00
2.2953434e+01	1.1496955e+00
2.2980923e+01	1.1413416e+00
2.3008411e+01	1.1323079e+00
2.3035900e+01	1.1225934e+00
2.3063391e+01	1.1121957e+00
2.3090879e+01	1.1011147e+00
2.3118368e+01	1.0893520e+00
2.3145857e+01	1.0769020e+00
2.3173347e+01	1.0637677e+00
2.3200836e+01	1.0499512e+00
2.3228325e+01	1.0354490e+00
2.3255814e+01	1.0202657e+00
2.3283302e+01	1.0043989e+00
2.3310793e+01	9.8785162e-01
2.3338282e+01	9.7062820e-01
2.3365770e+01	9.5272946e-01
2.3393259e+01	9.3415850e-01
2.3420750e+01	9.1491884e-01
2.3448238e+01	8.9501762e-01
2.3475727e+01	8.7445760e-01
2.3503216e+01	8.5324514e-01
2.3530704e+01	8.3138722e-01
2.3558195e+01	8.0889183e-01
2.3585684e+01	7.8576928e-01
2.3613173e+01	7.6202649e-01
2.3640661e+01	7.3767346e-01
2.3668152e+01	7.1272355e-01
2.3695641e+01	6.8718761e-01
2.3723129e+01	6.6107929e-01
2.3750618e+01	6.3441032e-01
2.3778109e+01	6.0719448e-01
2.3805597e+01	5.7945138e-01
2.3833086e+01	5.5119407e-01
2.3860575e+01	5.2243716e-01
2.3888063e+01	4.9320069e-01
2.3915554e+01	4.6349612e-01
2.3943043e+01	4.3335152e-01
2.3970531e+01	4.0277961e-01
2.3998020e+01	3.7179720e-01
2.4025511e+01	3.4042290e-01
2.4052999e+01	3.0868235e-01
2.4080488e+01	2.7659100e-01
2.4107977e+01	2.4416897e-01
2.4135466e+01	2.1143658e-01
2.4162956e+01	1.7841348e-01
2.4190445e+01	1.4512253e-01
2.4217934e+01	1.1158312e-01
2.4245422e+01	7.7814855e-02
2.4272913e+01	4.3842535e-02
2.4300402e+01	9.6851243e-03
