# Export File Created with QBlade CE v2.0.9_beta windows on 12.09.2025 at 14:14:37
[Simulation_12: NREL_MIT_5MW_TLP]
Time [s]	NP Pitch Y_l [deg]
2.0644346e+01	-2.3812316e-03
2.0671835e+01	-4.1959453e-03
2.0699324e+01	-5.4811290e-03
2.0726812e+01	-6.2746606e-03
2.0754303e+01	-6.6197417e-03
2.0781792e+01	-6.5637622e-03
2.0809280e+01	-6.1570704e-03
2.0836769e+01	-5.4516806e-03
2.0864258e+01	-4.4999551e-03
2.0891748e+01	-3.3533024e-03
2.0919237e+01	-2.0609281e-03
2.0946726e+01	-6.6868990e-04
2.0974215e+01	7.8192673e-04
2.1001705e+01	2.2546856e-03
2.1029194e+01	3.7193210e-03
2.1056683e+01	5.1521030e-03
2.1084171e+01	6.5362356e-03
2.1111660e+01	7.8620845e-03
2.1139151e+01	9.1272155e-03
2.1166639e+01	1.0336245e-02
2.1194128e+01	1.1500507e-02
2.1221617e+01	1.2637547e-02
2.1249107e+01	1.3770480e-02
2.1276596e+01	1.4927196e-02
2.1304085e+01	1.6139466e-02
2.1331573e+01	1.7441947e-02
2.1359064e+01	1.8871130e-02
2.1386553e+01	2.0464273e-02
2.1414042e+01	2.2258300e-02
2.1441530e+01	2.4288733e-02
2.1469019e+01	2.6588641e-02
2.1496510e+01	2.9187683e-02
2.1523998e+01	3.2111242e-02
2.1551487e+01	3.5379671e-02
2.1578976e+01	3.9007667e-02
2.1606466e+01	4.3003794e-02
2.1633955e+01	4.7370113e-02
2.1661444e+01	5.2101947e-02
2.1688932e+01	5.7187825e-02
2.1716421e+01	6.2609501e-02
2.1743912e+01	6.8342194e-02
2.1771400e+01	7.4354865e-02
2.1798889e+01	8.0610782e-02
2.1826378e+01	8.7068014e-02
2.1853868e+01	9.3680173e-02
2.1881357e+01	1.0039714e-01
2.1908846e+01	1.0716588e-01
2.1936335e+01	1.1393132e-01
2.1963825e+01	1.2063718e-01
2.1991314e+01	1.2722692e-01
2.2018803e+01	1.3364461e-01
2.2046291e+01	1.3983582e-01
2.2073780e+01	1.4574847e-01
2.2101271e+01	1.5133362e-01
2.2128759e+01	1.5654626e-01
2.2156248e+01	1.6134599e-01
2.2183737e+01	1.6569752e-01
2.2211227e+01	1.6957124e-01
2.2238716e+01	1.7294346e-01
2.2266205e+01	1.7579675e-01
2.2293694e+01	1.7811999e-01
2.2321182e+01	1.7990847e-01
2.2348673e+01	1.8116368e-01
2.2376162e+01	1.8189318e-01
2.2403650e+01	1.8211022e-01
2.2431139e+01	1.8183336e-01
2.2458630e+01	1.8108594e-01
2.2486118e+01	1.7989549e-01
2.2513607e+01	1.7829308e-01
2.2541096e+01	1.7631266e-01
2.2568586e+01	1.7399019e-01
2.2596075e+01	1.7136295e-01
2.2623564e+01	1.6846868e-01
2.2651052e+01	1.6534483e-01
2.2678541e+01	1.6202773e-01
2.2706032e+01	1.5855192e-01
2.2733521e+01	1.5494941e-01
2.2761009e+01	1.5124917e-01
2.2788498e+01	1.4747648e-01
2.2815989e+01	1.4365265e-01
2.2843477e+01	1.3979456e-01
2.2870966e+01	1.3591452e-01
2.2898455e+01	1.3202010e-01
2.2925943e+01	1.2811422e-01
2.2953434e+01	1.2419528e-01
2.2980923e+01	1.2025739e-01
2.3008411e+01	1.1629084e-01
2.3035900e+01	1.1228244e-01
2.3063391e+01	1.0821614e-01
2.3090879e+01	1.0407364e-01
2.3118368e+01	9.9835061e-02
2.3145857e+01	9.5479771e-02
2.3173347e+01	9.0987064e-02
2.3200836e+01	8.6337015e-02
2.3228325e+01	8.1511147e-02
2.3255814e+01	7.6493181e-02
2.3283302e+01	7.1269676e-02
2.3310793e+01	6.5830544e-02
2.3338282e+01	6.0169592e-02
2.3365770e+01	5.4284915e-02
2.3393259e+01	4.8179209e-02
2.3420750e+01	4.1860014e-02
2.3448238e+01	3.5339788e-02
2.3475727e+01	2.8635919e-02
2.3503216e+01	2.1770531e-02
2.3530704e+01	1.4770247e-02
2.3558195e+01	7.6657641e-03
2.3585684e+01	4.9138436e-04
2.3613173e+01	-6.7155627e-03
2.3640661e+01	-1.3915353e-02
2.3668152e+01	-2.1066569e-02
2.3695641e+01	-2.8126827e-02
2.3723129e+01	-3.5053536e-02
2.3750618e+01	-4.1804641e-02
2.3778109e+01	-4.8339374e-02
2.3805597e+01	-5.4618906e-02
2.3833086e+01	-6.0607057e-02
2.3860575e+01	-6.6270873e-02
2.3888063e+01	-7.1581125e-02
2.3915554e+01	-7.6512814e-02
2.3943043e+01	-8.1045493e-02
2.3970531e+01	-8.5163526e-02
2.3998020e+01	-8.8856310e-02
2.4025511e+01	-9.2118278e-02
2.4052999e+01	-9.4948895e-02
2.4080488e+01	-9.7352467e-02
2.4107977e+01	-9.9337935e-02
2.4135466e+01	-1.0091847e-01
2.4162956e+01	-1.0211102e-01
2.4190445e+01	-1.0293578e-01
2.4217934e+01	-1.0341559e-01
2.4245422e+01	-1.0357534e-01
2.4272913e+01	-1.0344135e-01
2.4300402e+01	-1.0304065e-01
2.4327890e+01	-1.0240041e-01
2.4355379e+01	-1.0154729e-01
2.4382870e+01	-1.0050672e-01
2.4410358e+01	-9.9302463e-02
2.4437847e+01	-9.7956136e-02
2.4465336e+01	-9.6486717e-02
2.4492825e+01	-9.4910331e-02
2.4520315e+01	-9.3239896e-02
2.4547804e+01	-9.1485098e-02
2.4575293e+01	-8.9652233e-02
2.4602781e+01	-8.7744355e-02
2.4630272e+01	-8.5761346e-02
2.4657761e+01	-8.3700143e-02
2.4685249e+01	-8.1555024e-02
2.4712738e+01	-7.9317875e-02
2.4740227e+01	-7.6978534e-02
2.4767717e+01	-7.4525185e-02
2.4795206e+01	-7.1944810e-02
2.4822695e+01	-6.9223590e-02
2.4850183e+01	-6.6347428e-02
2.4877674e+01	-6.3302465e-02
2.4905163e+01	-6.0075596e-02
2.4932652e+01	-5.6654938e-02
2.4960140e+01	-5.3030364e-02
2.4987629e+01	-4.9193881e-02
2.5015120e+01	-4.5139953e-02
2.5042608e+01	-4.0865768e-02
2.5070097e+01	-3.6371436e-02
2.5097586e+01	-3.1660110e-02
2.5125076e+01	-2.6738120e-02
2.5152565e+01	-2.1615017e-02
2.5180054e+01	-1.6303616e-02
2.5207542e+01	-1.0819946e-02
2.5235033e+01	-5.1831473e-03
2.5262522e+01	5.8473763e-04
2.5290010e+01	6.4590313e-03
2.5317499e+01	1.2412762e-02
2.5344988e+01	1.8417051e-02
2.5372478e+01	2.4441535e-02
2.5399967e+01	3.0454816e-02
2.5427456e+01	3.6424946e-02
2.5454945e+01	4.2319898e-02
2.5482435e+01	4.8108067e-02
2.5509924e+01	5.3758744e-02
2.5537413e+01	5.9242591e-02
2.5564901e+01	6.4532086e-02
2.5592390e+01	6.9601960e-02
2.5619881e+01	7.4429601e-02
2.5647369e+01	7.8995362e-02
2.5674858e+01	8.3282895e-02
2.5702347e+01	8.7279402e-02
2.5729837e+01	9.0975769e-02
2.5757326e+01	9.4366714e-02
2.5784815e+01	9.7450800e-02
2.5812304e+01	1.0023036e-01
2.5839794e+01	1.0271140e-01
2.5867283e+01	1.0490340e-01
2.5894772e+01	1.0681900e-01
2.5922260e+01	1.0847367e-01
2.5949749e+01	1.0988536e-01
2.5977240e+01	1.1107396e-01
2.6004728e+01	1.1206087e-01
2.6032217e+01	1.1286853e-01
2.6059706e+01	1.1351979e-01
2.6087196e+01	1.1403749e-01
2.6114685e+01	1.1444389e-01
2.6142174e+01	1.1476009e-01
2.6169662e+01	1.1500563e-01
2.6197151e+01	1.1519799e-01
2.6224642e+01	1.1535218e-01
2.6252131e+01	1.1548057e-01
2.6279619e+01	1.1559248e-01
2.6307108e+01	1.1569422e-01
2.6334599e+01	1.1578891e-01
2.6362087e+01	1.1587660e-01
2.6389576e+01	1.1595428e-01
2.6417065e+01	1.1601608e-01
2.6444555e+01	1.1605354e-01
2.6472044e+01	1.1605592e-01
2.6499533e+01	1.1601055e-01
2.6527021e+01	1.1590333e-01
2.6554510e+01	1.1571923e-01
2.6582001e+01	1.1544271e-01
2.6609489e+01	1.1505829e-01
2.6636978e+01	1.1455100e-01
2.6664467e+01	1.1390689e-01
2.6691957e+01	1.1311349e-01
2.6719446e+01	1.1216028e-01
2.6746935e+01	1.1103915e-01
2.6774424e+01	1.0974459e-01
2.6801912e+01	1.0827402e-01
2.6829403e+01	1.0662787e-01
2.6856892e+01	1.0480966e-01
2.6884380e+01	1.0282597e-01
2.6911869e+01	1.0068643e-01
2.6939360e+01	9.8403506e-02
2.6966848e+01	9.5992282e-02
2.6994337e+01	9.3470231e-02
2.7021826e+01	9.0856887e-02
2.7049316e+01	8.8173516e-02
2.7076805e+01	8.5442677e-02
2.7104294e+01	8.2687899e-02
2.7131783e+01	7.9933107e-02
2.7159271e+01	7.7202275e-02
2.7186762e+01	7.4518971e-02
2.7214251e+01	7.1905918e-02
2.7241739e+01	6.9384642e-02
2.7269228e+01	6.6975124e-02
2.7296719e+01	6.4695463e-02
2.7324207e+01	6.2561572e-02
2.7351696e+01	6.0586959e-02
2.7379185e+01	5.8782555e-02
2.7406673e+01	5.7156555e-02
2.7434164e+01	5.5714406e-02
2.7461653e+01	5.4458756e-02
2.7489141e+01	5.3389527e-02
2.7516630e+01	5.2504003e-02
2.7544121e+01	5.1796973e-02
2.7571609e+01	5.1260918e-02
2.7599098e+01	5.0886258e-02
2.7626587e+01	5.0661661e-02
2.7654078e+01	5.0574299e-02
2.7681566e+01	5.0610248e-02
2.7709055e+01	5.0754782e-02
2.7736544e+01	5.0992731e-02
2.7764032e+01	5.1308770e-02
2.7791523e+01	5.1687725e-02
2.7819012e+01	5.2114889e-02
2.7846500e+01	5.2576311e-02
2.7873989e+01	5.3059079e-02
2.7901480e+01	5.3551588e-02
2.7928968e+01	5.4043777e-02
2.7956457e+01	5.4527286e-02
2.7983946e+01	5.4995578e-02
2.8011435e+01	5.5444028e-02
2.8038925e+01	5.5869963e-02
2.8066414e+01	5.6272682e-02
2.8093903e+01	5.6653384e-02
2.8121391e+01	5.7015136e-02
2.8148882e+01	5.7362735e-02
2.8176371e+01	5.7702545e-02
2.8203859e+01	5.8042273e-02
2.8231348e+01	5.8390699e-02
2.8258839e+01	5.8757436e-02
2.8286327e+01	5.9152633e-02
2.8313816e+01	5.9586745e-02
2.8341305e+01	6.0070220e-02
2.8368793e+01	6.0613245e-02
2.8396284e+01	6.1225463e-02
2.8423773e+01	6.1915677e-02
2.8451262e+01	6.2691584e-02
2.8478750e+01	6.3559495e-02
2.8506241e+01	6.4524092e-02
2.8533730e+01	6.5588199e-02
2.8561218e+01	6.6752620e-02
2.8588707e+01	6.8016015e-02
2.8616196e+01	6.9374822e-02
2.8643686e+01	7.0823222e-02
2.8671175e+01	7.2353125e-02
2.8698664e+01	7.3954269e-02
2.8726152e+01	7.5614318e-02
2.8753643e+01	7.7319026e-02
2.8781132e+01	7.9052456e-02
2.8808620e+01	8.0797195e-02
2.8836109e+01	8.2534686e-02
2.8863600e+01	8.4245518e-02
2.8891088e+01	8.5909761e-02
2.8918577e+01	8.7507308e-02
2.8946066e+01	8.9018263e-02
2.8973555e+01	9.0423293e-02
2.9001045e+01	9.1704026e-02
2.9028534e+01	9.2843413e-02
2.9056023e+01	9.3826063e-02
2.9083511e+01	9.4638564e-02
2.9111002e+01	9.5269717e-02
2.9138491e+01	9.5710792e-02
2.9165979e+01	9.5955662e-02
2.9193468e+01	9.6000910e-02
2.9220957e+01	9.5845908e-02
2.9248447e+01	9.5492780e-02
2.9275936e+01	9.4946407e-02
2.9303425e+01	9.4214253e-02
2.9330914e+01	9.3306310e-02
2.9358404e+01	9.2234761e-02
2.9385893e+01	9.1013819e-02
2.9413382e+01	8.9659296e-02
2.9440870e+01	8.8188291e-02
2.9468361e+01	8.6618803e-02
2.9495850e+01	8.4969379e-02
2.9523338e+01	8.3258688e-02
2.9550827e+01	8.1505187e-02
2.9578316e+01	7.9726756e-02
2.9605806e+01	7.7940382e-02
2.9633295e+01	7.6161839e-02
2.9660784e+01	7.4405417e-02
2.9688272e+01	7.2683692e-02
2.9715763e+01	7.1007296e-02
2.9743252e+01	6.9384776e-02
2.9770741e+01	6.7822479e-02
2.9798229e+01	6.6324502e-02
2.9825718e+01	6.4892717e-02
2.9853209e+01	6.3526832e-02
2.9880697e+01	6.2224492e-02
2.9908186e+01	6.0981464e-02
2.9935675e+01	5.9791863e-02
2.9963165e+01	5.8648419e-02
2.9990654e+01	5.7542708e-02
3.0018143e+01	5.6465480e-02
3.0045631e+01	5.5406909e-02
3.0073122e+01	5.4356944e-02
3.0100611e+01	5.3305585e-02
3.0128099e+01	5.2243222e-02
3.0155588e+01	5.1160894e-02
3.0183077e+01	5.0050564e-02
3.0210567e+01	4.8905309e-02
3.0238056e+01	4.7719494e-02
3.0265545e+01	4.6488926e-02
3.0293034e+01	4.5210991e-02
3.0320524e+01	4.3884754e-02
3.0348013e+01	4.2511024e-02
3.0375502e+01	4.1092381e-02
3.0402990e+01	3.9633155e-02
3.0430479e+01	3.8139377e-02
3.0457970e+01	3.6618654e-02
3.0485458e+01	3.5080075e-02
3.0512947e+01	3.3534016e-02
3.0540436e+01	3.1992000e-02
3.0567926e+01	3.0466465e-02
3.0595415e+01	2.8970581e-02
3.0622904e+01	2.7517987e-02
3.0650393e+01	2.6122585e-02
3.0677883e+01	2.4798295e-02
3.0705372e+01	2.3558805e-02
3.0732861e+01	2.2417355e-02
3.0760349e+01	2.1386504e-02
3.0787838e+01	2.0477924e-02
3.0815329e+01	1.9702222e-02
3.0842817e+01	1.9068765e-02
3.0870306e+01	1.8585552e-02
3.0897795e+01	1.8259112e-02
3.0925285e+01	1.8094433e-02
3.0952774e+01	1.8094935e-02
3.0980263e+01	1.8262429e-02
3.1007751e+01	1.8597137e-02
3.1035240e+01	1.9097682e-02
3.1062731e+01	1.9761113e-02
3.1090219e+01	2.0582946e-02
3.1117708e+01	2.1557232e-02
3.1145197e+01	2.2676667e-02
3.1172688e+01	2.3932725e-02
3.1200176e+01	2.5315842e-02
3.1227665e+01	2.6815569e-02
3.1255154e+01	2.8420787e-02
3.1282644e+01	3.0119870e-02
3.1310133e+01	3.1900909e-02
3.1337622e+01	3.3751875e-02
3.1365110e+01	3.5660818e-02
3.1392599e+01	3.7616063e-02
3.1420090e+01	3.9606392e-02
3.1447578e+01	4.1621253e-02
3.1475067e+01	4.3650910e-02
3.1502556e+01	4.5686610e-02
3.1530046e+01	4.7720656e-02
3.1557535e+01	4.9746495e-02
3.1585024e+01	5.1758770e-02
3.1612513e+01	5.3753380e-02
3.1640001e+01	5.5727527e-02
3.1667492e+01	5.7679761e-02
3.1694981e+01	5.9609927e-02
3.1722469e+01	6.1519086e-02
3.1749958e+01	6.3409343e-02
3.1777449e+01	6.5283656e-02
3.1804937e+01	6.7145653e-02
3.1832426e+01	6.8999462e-02
3.1859915e+01	7.0849501e-02
3.1887405e+01	7.2700277e-02
3.1914894e+01	7.4556194e-02
3.1942383e+01	7.6421343e-02
3.1969872e+01	7.8299314e-02
3.1997360e+01	8.0192961e-02
3.2024849e+01	8.2104266e-02
3.2052338e+01	8.4034108e-02
3.2079830e+01	8.5982203e-02
3.2107319e+01	8.7946944e-02
3.2134808e+01	8.9925379e-02
3.2162296e+01	9.1913141e-02
3.2189785e+01	9.3904540e-02
3.2217274e+01	9.5892541e-02
3.2244762e+01	9.7868830e-02
3.2272251e+01	9.9823982e-02
3.2299740e+01	1.0174751e-01
3.2327232e+01	1.0362811e-01
3.2354721e+01	1.0545388e-01
3.2382210e+01	1.0721243e-01
3.2409698e+01	1.0889126e-01
3.2437187e+01	1.1047784e-01
3.2464676e+01	1.1195996e-01
3.2492165e+01	1.1332589e-01
3.2519653e+01	1.1456456e-01
3.2547142e+01	1.1566587e-01
3.2574635e+01	1.1662079e-01
3.2602123e+01	1.1742163e-01
3.2629612e+01	1.1806212e-01
3.2657101e+01	1.1853755e-01
3.2684589e+01	1.1884487e-01
3.2712078e+01	1.1898272e-01
3.2739567e+01	1.1895139e-01
3.2767056e+01	1.1875274e-01
3.2794548e+01	1.1839017e-01
3.2822037e+01	1.1786843e-01
3.2849525e+01	1.1719360e-01
3.2877014e+01	1.1637287e-01
3.2904503e+01	1.1541442e-01
3.2931992e+01	1.1432731e-01
3.2959480e+01	1.1312129e-01
3.2986969e+01	1.1180650e-01
3.3014458e+01	1.1039340e-01
3.3041950e+01	1.0889246e-01
3.3069439e+01	1.0731401e-01
3.3096928e+01	1.0566812e-01
3.3124416e+01	1.0396443e-01
3.3151905e+01	1.0221194e-01
3.3179394e+01	1.0041900e-01
3.3206882e+01	9.8593086e-02
3.3234371e+01	9.6740834e-02
3.3261860e+01	9.4867922e-02
3.3289352e+01	9.2979148e-02
3.3316841e+01	9.1078326e-02
3.3344330e+01	8.9168400e-02
3.3371819e+01	8.7251455e-02
3.3399307e+01	8.5328795e-02
3.3426796e+01	8.3400987e-02
3.3454285e+01	8.1467964e-02
3.3481773e+01	7.9529077e-02
3.3509262e+01	7.7583164e-02
3.3536755e+01	7.5628653e-02
3.3564243e+01	7.3663622e-02
3.3591732e+01	7.1685940e-02
3.3619221e+01	6.9693290e-02
3.3646709e+01	6.7683361e-02
3.3674198e+01	6.5653875e-02
3.3701687e+01	6.3602760e-02
3.3729176e+01	6.1528217e-02
3.3756664e+01	5.9428841e-02
3.3784157e+01	5.7303693e-02
3.3811646e+01	5.5152390e-02
3.3839134e+01	5.2975155e-02
3.3866623e+01	5.0772887e-02
3.3894112e+01	4.8547205e-02
3.3921600e+01	4.6300448e-02
3.3949089e+01	4.4035714e-02
3.3976578e+01	4.1756824e-02
3.4004070e+01	3.9468352e-02
3.4031559e+01	3.7175581e-02
3.4059048e+01	3.4884483e-02
3.4086536e+01	3.2601681e-02
3.4114025e+01	3.0334385e-02
3.4141514e+01	2.8090291e-02
3.4169003e+01	2.5877493e-02
3.4196491e+01	2.3704380e-02
3.4223980e+01	2.1579530e-02
3.4251472e+01	1.9511614e-02
3.4278961e+01	1.7509293e-02
3.4306450e+01	1.5581112e-02
3.4333939e+01	1.3735383e-02
3.4361427e+01	1.1980069e-02
3.4388916e+01	1.0322648e-02
3.4416405e+01	8.7699899e-03
3.4443893e+01	7.3282169e-03
3.4471382e+01	6.0025970e-03
3.4498875e+01	4.7974386e-03
3.4526363e+01	3.7160355e-03
3.4553852e+01	2.7606357e-03
3.4581341e+01	1.9324418e-03
3.4608829e+01	1.2316275e-03
3.4636318e+01	6.5735722e-04
3.4663807e+01	2.0781273e-04
3.4691296e+01	-1.1976340e-04
3.4718784e+01	-3.2899872e-04
3.4746277e+01	-4.2429386e-04
3.4773766e+01	-4.1071538e-04
3.4801254e+01	-2.9389109e-04
3.4828743e+01	-7.9910540e-05
3.4856232e+01	2.2477735e-04
3.4883720e+01	6.1347469e-04
3.4911209e+01	1.0793513e-03
3.4938698e+01	1.6155631e-03
3.4966187e+01	2.2153663e-03
3.4993679e+01	2.8722293e-03
3.5021168e+01	3.5799409e-03
3.5048656e+01	4.3327063e-03
3.5076145e+01	5.1252278e-03
3.5103634e+01	5.9527569e-03
3.5131123e+01	6.8111108e-03
3.5158611e+01	7.6966658e-03
3.5186100e+01	8.6063258e-03
3.5213593e+01	9.5374975e-03
3.5241081e+01	1.0488061e-02
3.5268570e+01	1.1456324e-02
3.5296059e+01	1.2440971e-02
3.5323547e+01	1.3440990e-02
3.5351036e+01	1.4455591e-02
3.5378525e+01	1.5484121e-02
3.5406013e+01	1.6525982e-02
3.5433502e+01	1.7580550e-02
3.5460995e+01	1.8647103e-02
3.5488483e+01	1.9724742e-02
3.5515972e+01	2.0812321e-02
3.5543461e+01	2.1908408e-02
3.5570950e+01	2.3011230e-02
3.5598438e+01	2.4118649e-02
3.5625927e+01	2.5228124e-02
3.5653416e+01	2.6336711e-02
3.5680904e+01	2.7441047e-02
3.5708397e+01	2.8537394e-02
3.5735886e+01	2.9621674e-02
3.5763374e+01	3.0689521e-02
3.5790863e+01	3.1736389e-02
3.5818352e+01	3.2757573e-02
3.5845840e+01	3.3748314e-02
3.5873329e+01	3.4703843e-02
3.5900818e+01	3.5619464e-02
3.5928307e+01	3.6490634e-02
3.5955799e+01	3.7313074e-02
3.5983288e+01	3.8082812e-02
3.6010777e+01	3.8796283e-02
3.6038265e+01	3.9450362e-02
3.6065754e+01	4.0042382e-02
3.6093243e+01	4.0570155e-02
3.6120731e+01	4.1031983e-02
3.6148220e+01	4.1426621e-02
3.6175709e+01	4.1753318e-02
3.6203201e+01	4.2011760e-02
3.6230690e+01	4.2202085e-02
3.6258179e+01	4.2324860e-02
3.6285667e+01	4.2381033e-02
3.6313156e+01	4.2371925e-02
3.6340645e+01	4.2299155e-02
3.6368134e+01	4.2164598e-02
3.6395622e+01	4.1970387e-02
3.6423115e+01	4.1718870e-02
3.6450603e+01	4.1412566e-02
3.6478092e+01	4.1054148e-02
3.6505581e+01	4.0646344e-02
3.6533070e+01	4.0191922e-02
3.6560558e+01	3.9693605e-02
3.6588047e+01	3.9154094e-02
3.6615536e+01	3.8576003e-02
3.6643024e+01	3.7961919e-02
3.6670517e+01	3.7314355e-02
3.6698006e+01	3.6635816e-02
3.6725494e+01	3.5928801e-02
3.6752983e+01	3.5195779e-02
3.6780472e+01	3.4439180e-02
3.6807961e+01	3.3661377e-02
3.6835449e+01	3.2864615e-02
3.6862938e+01	3.2051042e-02
3.6890427e+01	3.1222669e-02
3.6917919e+01	3.0381376e-02
3.6945408e+01	2.9528899e-02
3.6972897e+01	2.8666837e-02
3.7000385e+01	2.7796632e-02
3.7027874e+01	2.6919574e-02
3.7055363e+01	2.6036814e-02
3.7082851e+01	2.5149399e-02
3.7110340e+01	2.4258276e-02
3.7137829e+01	2.3364332e-02
3.7165321e+01	2.2468392e-02
3.7192810e+01	2.1571271e-02
3.7220299e+01	2.0673782e-02
3.7247787e+01	1.9776767e-02
3.7275276e+01	1.8881137e-02
3.7302765e+01	1.7987890e-02
3.7330254e+01	1.7098166e-02
3.7357742e+01	1.6213287e-02
3.7385231e+01	1.5334810e-02
3.7412724e+01	1.4464585e-02
3.7440212e+01	1.3604779e-02
3.7467701e+01	1.2757892e-02
3.7495190e+01	1.1926751e-02
3.7522678e+01	1.1114480e-02
3.7550167e+01	1.0324489e-02
3.7577656e+01	9.5604509e-03
3.7605145e+01	8.8262903e-03
3.7632633e+01	8.1261471e-03
3.7660126e+01	7.4643204e-03
3.7687614e+01	6.8451711e-03
3.7715103e+01	6.2730387e-03
3.7742592e+01	5.7521421e-03
3.7770081e+01	5.2864952e-03
3.7797569e+01	4.8798309e-03
3.7825058e+01	4.5355456e-03
3.7852547e+01	4.2566559e-03
3.7880039e+01	4.0457579e-03
3.7907528e+01	3.9049801e-03
3.7935017e+01	3.8359363e-03
3.7962505e+01	3.8396828e-03
3.7989994e+01	3.9167078e-03
3.8017483e+01	4.0669506e-03
3.8044971e+01	4.2898366e-03
3.8072460e+01	4.5843055e-03
3.8099949e+01	4.9488274e-03
3.8127441e+01	5.3814030e-03
3.8154930e+01	5.8795856e-03
3.8182419e+01	6.4405142e-03
3.8209908e+01	7.0609599e-03
3.8237396e+01	7.7373879e-03
3.8264885e+01	8.4660249e-03
3.8292374e+01	9.2429509e-03
3.8319862e+01	1.0064183e-02
3.8347351e+01	1.0925764e-02
3.8374844e+01	1.1823811e-02
3.8402332e+01	1.2754547e-02
3.8429821e+01	1.3714322e-02
3.8457310e+01	1.4699596e-02
3.8484798e+01	1.5706941e-02
3.8512287e+01	1.6733052e-02
3.8539776e+01	1.7774735e-02
3.8567265e+01	1.8828936e-02
3.8594753e+01	1.9892696e-02
3.8622246e+01	2.0963125e-02
3.8649734e+01	2.2037348e-02
3.8677223e+01	2.3112489e-02
3.8704712e+01	2.4185643e-02
3.8732201e+01	2.5253864e-02
3.8759689e+01	2.6314138e-02
3.8787178e+01	2.7363362e-02
3.8814667e+01	2.8398333e-02
3.8842155e+01	2.9415730e-02
3.8869648e+01	3.0412121e-02
3.8897137e+01	3.1383965e-02
3.8924625e+01	3.2327600e-02
3.8952114e+01	3.3239245e-02
3.8979603e+01	3.4115039e-02
3.9007092e+01	3.4951054e-02
3.9034580e+01	3.5743330e-02
3.9062069e+01	3.6487952e-02
3.9089561e+01	3.7181061e-02
3.9117050e+01	3.7818912e-02
3.9144539e+01	3.8397904e-02
3.9172028e+01	3.8914587e-02
3.9199516e+01	3.9365720e-02
3.9227005e+01	3.9748300e-02
3.9254494e+01	4.0059634e-02
3.9281982e+01	4.0297382e-02
3.9309471e+01	4.0459603e-02
3.9336964e+01	4.0544763e-02
3.9364452e+01	4.0551737e-02
3.9391941e+01	4.0479783e-02
3.9419430e+01	4.0328525e-02
3.9446918e+01	4.0097915e-02
3.9474407e+01	3.9788231e-02
3.9501896e+01	3.9400041e-02
3.9529385e+01	3.8934220e-02
3.9556873e+01	3.8391922e-02
3.9584366e+01	3.7774578e-02
3.9611855e+01	3.7083846e-02
3.9639343e+01	3.6321603e-02
3.9666832e+01	3.5489891e-02
3.9694321e+01	3.4590900e-02
3.9721809e+01	3.3626959e-02
3.9749298e+01	3.2600515e-02
3.9776787e+01	3.1514127e-02
3.9804276e+01	3.0370377e-02
3.9831768e+01	2.9171871e-02
3.9859257e+01	2.7921177e-02
3.9886745e+01	2.6620803e-02
3.9914234e+01	2.5273213e-02
3.9941723e+01	2.3880819e-02
3.9969212e+01	2.2445993e-02
3.9996700e+01	2.0971073e-02
4.0024189e+01	1.9458372e-02
4.0051678e+01	1.7910160e-02
4.0079170e+01	1.6328663e-02
4.0106659e+01	1.4716035e-02
4.0134148e+01	1.3074353e-02
4.0161636e+01	1.1405614e-02
4.0189125e+01	9.7117145e-03
4.0216614e+01	7.9944516e-03
4.0244102e+01	6.2555191e-03
4.0271591e+01	4.4965129e-03
4.0299084e+01	2.7189390e-03
4.0326572e+01	9.2422270e-04
4.0354061e+01	-8.8625803e-04
4.0381550e+01	-2.7111371e-03
4.0409039e+01	-4.5490302e-03
4.0436527e+01	-6.3985069e-03
4.0464016e+01	-8.2580652e-03
4.0491505e+01	-1.0126122e-02
4.0518993e+01	-1.2000994e-02
4.0546486e+01	-1.3880868e-02
4.0573975e+01	-1.5763788e-02
4.0601463e+01	-1.7647604e-02
4.0628952e+01	-1.9529944e-02
4.0656441e+01	-2.1408174e-02
4.0683929e+01	-2.3279347e-02
4.0711418e+01	-2.5140150e-02
4.0738907e+01	-2.6986903e-02
4.0766396e+01	-2.8815554e-02
4.0793888e+01	-3.0621700e-02
4.0821377e+01	-3.2400586e-02
4.0848866e+01	-3.4147132e-02
4.0876354e+01	-3.5855908e-02
4.0903843e+01	-3.7521202e-02
4.0931332e+01	-3.9137039e-02
4.0958820e+01	-4.0697277e-02
4.0986309e+01	-4.2195637e-02
4.1013798e+01	-4.3625813e-02
4.1041290e+01	-4.4981498e-02
4.1068779e+01	-4.6256479e-02
4.1096268e+01	-4.7444709e-02
4.1123756e+01	-4.8540369e-02
4.1151245e+01	-4.9537964e-02
4.1178734e+01	-5.0432406e-02
4.1206223e+01	-5.1219020e-02
4.1233711e+01	-5.1893644e-02
4.1261200e+01	-5.2452628e-02
4.1288692e+01	-5.2892912e-02
4.1316181e+01	-5.3212050e-02
4.1343670e+01	-5.3408243e-02
4.1371159e+01	-5.3480379e-02
4.1398647e+01	-5.3428065e-02
4.1426136e+01	-5.3251650e-02
4.1453625e+01	-5.2952223e-02
4.1481113e+01	-5.2531566e-02
4.1508606e+01	-5.1992096e-02
4.1536095e+01	-5.1336791e-02
4.1563583e+01	-5.0569117e-02
4.1591072e+01	-4.9692962e-02
4.1618561e+01	-4.8712574e-02
4.1646049e+01	-4.7632482e-02
