# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 18:27:38
[Simulation_03: NREL_MIT_5MW_TLP]
Time [s]	NP Wave Elevation [m]
3.2437186e+00	-2.3540427e-01
3.2712078e+00	-1.9937985e-01
3.2986970e+00	-1.6324061e-01
3.3261862e+00	-1.2700774e-01
3.3536754e+00	-9.0702266e-02
3.3811646e+00	-5.4343957e-02
3.4086535e+00	-1.7955156e-02
3.4361427e+00	1.8444903e-02
3.4636319e+00	5.4835379e-02
3.4911211e+00	9.1197290e-02
3.5186102e+00	1.2751053e-01
3.5460992e+00	1.6375630e-01
3.5735884e+00	1.9991603e-01
3.6010776e+00	2.3597105e-01
3.6285667e+00	2.7190378e-01
3.6560559e+00	3.0769649e-01
3.6835451e+00	3.4333095e-01
3.7110341e+00	3.7879035e-01
3.7385232e+00	4.1405895e-01
3.7660124e+00	4.4912016e-01
3.7935016e+00	4.8395911e-01
3.8209908e+00	5.1855987e-01
3.8484797e+00	5.5290729e-01
3.8759689e+00	5.8698756e-01
3.9034581e+00	6.2078583e-01
3.9309473e+00	6.5428734e-01
3.9584365e+00	6.8747813e-01
3.9859257e+00	7.2034341e-01
4.0134149e+00	7.5286818e-01
4.0409040e+00	7.8504026e-01
4.0683928e+00	8.1684333e-01
4.0958819e+00	8.4826547e-01
4.1233711e+00	8.7929267e-01
4.1508603e+00	9.0990996e-01
4.1783495e+00	9.4010454e-01
4.2058387e+00	9.6986288e-01
4.2333279e+00	9.9917042e-01
4.2608171e+00	1.0280153e+00
4.2883062e+00	1.0563835e+00
4.3157954e+00	1.0842632e+00
4.3432846e+00	1.1116421e+00
4.3707733e+00	1.1385086e+00
4.3982625e+00	1.1648526e+00
4.4257517e+00	1.1906627e+00
4.4532409e+00	1.2159294e+00
4.4807301e+00	1.2406442e+00
4.5082192e+00	1.2647976e+00
4.5357084e+00	1.2883809e+00
4.5631976e+00	1.3113898e+00
4.5906868e+00	1.3338146e+00
4.6181760e+00	1.3556525e+00
4.6456652e+00	1.3768959e+00
4.6731539e+00	1.3975414e+00
4.7006431e+00	1.4175857e+00
4.7281322e+00	1.4370250e+00
4.7556214e+00	1.4558567e+00
4.7831106e+00	1.4740790e+00
4.8105998e+00	1.4916909e+00
4.8380890e+00	1.5086906e+00
4.8655782e+00	1.5250784e+00
4.8930674e+00	1.5408541e+00
4.9205565e+00	1.5560205e+00
4.9480457e+00	1.5705740e+00
4.9755344e+00	1.5845190e+00
5.0030236e+00	1.5978556e+00
5.0305128e+00	1.6105860e+00
5.0580020e+00	1.6227112e+00
5.0854912e+00	1.6342342e+00
5.1129804e+00	1.6451572e+00
5.1404696e+00	1.6554826e+00
5.1679587e+00	1.6652128e+00
5.1954479e+00	1.6743518e+00
5.2229371e+00	1.6829041e+00
5.2504263e+00	1.6908710e+00
5.2779150e+00	1.6982586e+00
5.3054042e+00	1.7050714e+00
5.3328934e+00	1.7113142e+00
5.3603826e+00	1.7169915e+00
5.3878717e+00	1.7221111e+00
5.4153609e+00	1.7266774e+00
5.4428501e+00	1.7307000e+00
5.4703393e+00	1.7341838e+00
5.4978285e+00	1.7371384e+00
5.5253177e+00	1.7395707e+00
5.5528069e+00	1.7414900e+00
5.5802956e+00	1.7429066e+00
5.6077847e+00	1.7438288e+00
5.6352739e+00	1.7442664e+00
5.6627631e+00	1.7442299e+00
5.6902523e+00	1.7437297e+00
5.7177415e+00	1.7427752e+00
5.7452307e+00	1.7413776e+00
5.7727199e+00	1.7395476e+00
5.8002090e+00	1.7372966e+00
5.8276982e+00	1.7346354e+00
5.8551874e+00	1.7315735e+00
5.8826761e+00	1.7281209e+00
5.9101653e+00	1.7242922e+00
5.9376545e+00	1.7200938e+00
5.9651437e+00	1.7155404e+00
5.9926329e+00	1.7106405e+00
6.0201221e+00	1.7054037e+00
6.0476112e+00	1.6998425e+00
6.0751004e+00	1.6939669e+00
6.1025896e+00	1.6877867e+00
6.1300788e+00	1.6813122e+00
6.1575680e+00	1.6745552e+00
6.1850567e+00	1.6675256e+00
6.2125459e+00	1.6602300e+00
6.2400351e+00	1.6526829e+00
6.2675242e+00	1.6448905e+00
6.2950134e+00	1.6368644e+00
6.3225026e+00	1.6286116e+00
6.3499918e+00	1.6201460e+00
6.3774810e+00	1.6114746e+00
6.4049702e+00	1.6026086e+00
6.4324594e+00	1.5935568e+00
6.4599485e+00	1.5843325e+00
6.4874372e+00	1.5749424e+00
6.5149264e+00	1.5653976e+00
6.5424156e+00	1.5557082e+00
6.5699048e+00	1.5458844e+00
6.5973940e+00	1.5359358e+00
6.6248832e+00	1.5258729e+00
6.6523724e+00	1.5157042e+00
6.6798615e+00	1.5054412e+00
6.7073507e+00	1.4950912e+00
6.7348399e+00	1.4846653e+00
6.7623291e+00	1.4741683e+00
6.7898178e+00	1.4636148e+00
6.8173070e+00	1.4530063e+00
6.8447962e+00	1.4423537e+00
6.8722854e+00	1.4316649e+00
6.8997746e+00	1.4209448e+00
6.9272637e+00	1.4101995e+00
6.9547529e+00	1.3994360e+00
6.9822421e+00	1.3886595e+00
7.0097313e+00	1.3778777e+00
7.0372205e+00	1.3670902e+00
7.0647097e+00	1.3563058e+00
7.0921984e+00	1.3455266e+00
7.1196876e+00	1.3347545e+00
7.1471767e+00	1.3239936e+00
7.1746659e+00	1.3132461e+00
7.2021551e+00	1.3025141e+00
7.2296443e+00	1.2918003e+00
7.2571335e+00	1.2811030e+00
7.2846227e+00	1.2704226e+00
7.3121119e+00	1.2597626e+00
7.3396010e+00	1.2491220e+00
7.3670902e+00	1.2384986e+00
7.3945789e+00	1.2278950e+00
7.4220681e+00	1.2173067e+00
7.4495573e+00	1.2067351e+00
7.4770465e+00	1.1961787e+00
7.5045357e+00	1.1856340e+00
7.5320249e+00	1.1750995e+00
7.5595140e+00	1.1645730e+00
7.5870032e+00	1.1540517e+00
7.6144924e+00	1.1435312e+00
7.6419816e+00	1.1330107e+00
7.6694708e+00	1.1224823e+00
7.6969595e+00	1.1119466e+00
7.7244487e+00	1.1013951e+00
7.7519379e+00	1.0908253e+00
7.7794271e+00	1.0802302e+00
7.8069162e+00	1.0696048e+00
7.8344054e+00	1.0589448e+00
7.8618946e+00	1.0482407e+00
7.8893838e+00	1.0374880e+00
7.9168730e+00	1.0266802e+00
7.9443622e+00	1.0158080e+00
7.9718513e+00	1.0048667e+00
7.9993401e+00	9.9384719e-01
8.0268297e+00	9.8274374e-01
8.0543184e+00	9.7154665e-01
8.0818081e+00	9.6024829e-01
8.1092968e+00	9.4884348e-01
8.1367855e+00	9.3732202e-01
8.1642752e+00	9.2567605e-01
8.1917639e+00	9.1389984e-01
8.2192535e+00	9.0198451e-01
8.2467422e+00	8.8992339e-01
8.2742319e+00	8.7770826e-01
8.3017206e+00	8.6533499e-01
8.3292103e+00	8.5279322e-01
8.3566990e+00	8.4007913e-01
8.3841887e+00	8.2718295e-01
8.4116774e+00	8.1410170e-01
8.4391661e+00	8.0082864e-01
8.4666557e+00	7.8735626e-01
8.4941444e+00	7.7368182e-01
8.5216341e+00	7.5979829e-01
8.5491228e+00	7.4570251e-01
8.5766125e+00	7.3138636e-01
8.6041012e+00	7.1684974e-01
8.6315908e+00	7.0208573e-01
8.6590796e+00	6.8709266e-01
8.6865692e+00	6.7186546e-01
8.7140579e+00	6.5640289e-01
8.7415466e+00	6.4070261e-01
8.7690363e+00	6.2476122e-01
8.7965250e+00	6.0857940e-01
8.8240147e+00	5.9215385e-01
8.8515034e+00	5.7548660e-01
8.8789930e+00	5.5857724e-01
8.9064817e+00	5.4142690e-01
8.9339714e+00	5.2403820e-01
8.9614601e+00	5.0641418e-01
8.9889498e+00	4.8855606e-01
9.0164385e+00	4.7046942e-01
9.0439272e+00	4.5215863e-01
9.0714169e+00	4.3362910e-01
9.0989056e+00	4.1488838e-01
9.1263952e+00	3.9594224e-01
9.1538839e+00	3.7679949e-01
9.1813736e+00	3.5746887e-01
9.2088623e+00	3.3796164e-01
9.2363520e+00	3.1828478e-01
9.2638407e+00	2.9845306e-01
9.2913303e+00	2.7847546e-01
9.3188190e+00	2.5836512e-01
9.3463078e+00	2.3813689e-01
9.3737974e+00	2.1779943e-01
9.4012861e+00	1.9737177e-01
9.4287758e+00	1.7686448e-01
9.4562645e+00	1.5629540e-01
9.4837542e+00	1.3567689e-01
9.5112429e+00	1.1502684e-01
9.5387325e+00	9.4358720e-02
9.5662212e+00	7.3690549e-02
9.5937109e+00	5.3037420e-02
9.6211996e+00	3.2416008e-02
9.6486883e+00	1.1842703e-02
9.6761780e+00	-8.6672129e-03
9.7036667e+00	-2.9095612e-02
9.7311563e+00	-4.9426973e-02
9.7586451e+00	-6.9643006e-02
9.7861347e+00	-8.9728497e-02
9.8136234e+00	-1.0966533e-01
9.8411131e+00	-1.2943701e-01
9.8686018e+00	-1.4902548e-01
9.8960915e+00	-1.6841677e-01
9.9235802e+00	-1.8759036e-01
9.9510689e+00	-2.0653300e-01
9.9785585e+00	-2.2522563e-01
1.0006047e+01	-2.4365255e-01
1.0033537e+01	-2.6179725e-01
1.0061026e+01	-2.7964386e-01
1.0088515e+01	-2.9717696e-01
1.0116004e+01	-3.1438005e-01
1.0143494e+01	-3.3123824e-01
1.0170982e+01	-3.4773770e-01
1.0198472e+01	-3.6386561e-01
1.0225961e+01	-3.7960529e-01
1.0253449e+01	-3.9494637e-01
1.0280939e+01	-4.0987670e-01
1.0308428e+01	-4.2438370e-01
1.0335917e+01	-4.3845847e-01
1.0363406e+01	-4.5208988e-01
1.0390896e+01	-4.6527073e-01
1.0418385e+01	-4.7799399e-01
1.0445874e+01	-4.9025315e-01
1.0473363e+01	-5.0204128e-01
1.0500853e+01	-5.1335680e-01
1.0528341e+01	-5.2419579e-01
1.0555830e+01	-5.3455549e-01
1.0583320e+01	-5.4443723e-01
1.0610808e+01	-5.5384040e-01
1.0638298e+01	-5.6276667e-01
1.0665787e+01	-5.7121801e-01
1.0693276e+01	-5.7919991e-01
1.0720765e+01	-5.8671385e-01
1.0748255e+01	-5.9376782e-01
1.0775743e+01	-6.0036790e-01
1.0803233e+01	-6.0652065e-01
1.0830722e+01	-6.1223358e-01
1.0858211e+01	-6.1751693e-01
1.0885700e+01	-6.2238091e-01
1.0913189e+01	-6.2683392e-01
1.0940679e+01	-6.3088948e-01
1.0968167e+01	-6.3455719e-01
1.0995657e+01	-6.3785225e-01
1.1023146e+01	-6.4078599e-01
1.1050635e+01	-6.4337301e-01
1.1078124e+01	-6.4562821e-01
1.1105614e+01	-6.4756739e-01
1.1133102e+01	-6.4920598e-01
1.1160591e+01	-6.5056103e-01
1.1188081e+01	-6.5164834e-01
1.1215569e+01	-6.5248722e-01
1.1243059e+01	-6.5309548e-01
1.1270548e+01	-6.5349174e-01
1.1298038e+01	-6.5369511e-01
1.1325526e+01	-6.5372348e-01
1.1353016e+01	-6.5359902e-01
1.1380505e+01	-6.5334052e-01
1.1407994e+01	-6.5296906e-01
1.1435483e+01	-6.5250379e-01
1.1462972e+01	-6.5196621e-01
1.1490461e+01	-6.5137661e-01
1.1517950e+01	-6.5075397e-01
1.1545440e+01	-6.5011829e-01
1.1572928e+01	-6.4948821e-01
1.1600418e+01	-6.4888531e-01
1.1627907e+01	-6.4832604e-01
1.1655396e+01	-6.4782786e-01
1.1682885e+01	-6.4740926e-01
1.1710375e+01	-6.4708704e-01
1.1737864e+01	-6.4687723e-01
1.1765352e+01	-6.4679515e-01
1.1792842e+01	-6.4685273e-01
1.1820331e+01	-6.4706600e-01
1.1847820e+01	-6.4744747e-01
1.1875309e+01	-6.4800757e-01
1.1902799e+01	-6.4876097e-01
1.1930287e+01	-6.4971197e-01
1.1957777e+01	-6.5087402e-01
1.1985266e+01	-6.5225500e-01
1.2012755e+01	-6.5386152e-01
1.2040244e+01	-6.5569866e-01
1.2067733e+01	-6.5777475e-01
1.2095222e+01	-6.6009057e-01
1.2122711e+01	-6.6265267e-01
1.2150201e+01	-6.6546226e-01
1.2177690e+01	-6.6852057e-01
1.2205179e+01	-6.7182958e-01
1.2232668e+01	-6.7538732e-01
1.2260158e+01	-6.7919314e-01
1.2287646e+01	-6.8324476e-01
1.2315136e+01	-6.8753880e-01
1.2342625e+01	-6.9207084e-01
1.2370113e+01	-6.9683665e-01
1.2397603e+01	-7.0182824e-01
1.2425092e+01	-7.0704055e-01
1.2452581e+01	-7.1246624e-01
1.2480070e+01	-7.1809453e-01
1.2507560e+01	-7.2391820e-01
1.2535048e+01	-7.2992551e-01
1.2562538e+01	-7.3610520e-01
1.2590027e+01	-7.4244773e-01
1.2617517e+01	-7.4893916e-01
1.2645005e+01	-7.5556529e-01
1.2672494e+01	-7.6231474e-01
1.2699984e+01	-7.6917392e-01
1.2727472e+01	-7.7612722e-01
1.2754962e+01	-7.8316158e-01
1.2782451e+01	-7.9025841e-01
1.2809940e+01	-7.9740614e-01
1.2837429e+01	-8.0458623e-01
1.2864919e+01	-8.1178379e-01
1.2892407e+01	-8.1898260e-01
1.2919897e+01	-8.2616812e-01
1.2947386e+01	-8.3332300e-01
1.2974874e+01	-8.4043109e-01
1.3002364e+01	-8.4747845e-01
1.3029853e+01	-8.5444713e-01
1.3057343e+01	-8.6132389e-01
1.3084831e+01	-8.6809111e-01
1.3112321e+01	-8.7473547e-01
1.3139810e+01	-8.8124257e-01
1.3167299e+01	-8.8759845e-01
1.3194788e+01	-8.9378738e-01
1.3222278e+01	-8.9979619e-01
1.3249766e+01	-9.0561247e-01
1.3277255e+01	-9.1122299e-01
1.3304745e+01	-9.1661513e-01
1.3332233e+01	-9.2177743e-01
1.3359723e+01	-9.2669636e-01
1.3387212e+01	-9.3136358e-01
1.3414701e+01	-9.3576741e-01
1.3442190e+01	-9.3989587e-01
1.3469680e+01	-9.4374198e-01
1.3497169e+01	-9.4729382e-01
1.3524658e+01	-9.5054489e-01
1.3552147e+01	-9.5348388e-01
1.3579636e+01	-9.5610452e-01
1.3607125e+01	-9.5839846e-01
1.3634614e+01	-9.6035779e-01
1.3662104e+01	-9.6197665e-01
1.3689592e+01	-9.6324891e-01
1.3717082e+01	-9.6416813e-01
1.3744571e+01	-9.6472973e-01
1.3772060e+01	-9.6492571e-01
1.3799549e+01	-9.6475440e-01
1.3827039e+01	-9.6420997e-01
1.3854527e+01	-9.6328807e-01
1.3882016e+01	-9.6198589e-01
1.3909506e+01	-9.6030128e-01
1.3936995e+01	-9.5822948e-01
1.3964484e+01	-9.5576751e-01
1.3991973e+01	-9.5291471e-01
1.4019463e+01	-9.4966918e-01
1.4046951e+01	-9.4602716e-01
1.4074441e+01	-9.4199097e-01
1.4101930e+01	-9.3755424e-01
1.4129419e+01	-9.3271953e-01
1.4156908e+01	-9.2748582e-01
1.4184397e+01	-9.2185313e-01
1.4211886e+01	-9.1581857e-01
1.4239375e+01	-9.0938413e-01
1.4266865e+01	-9.0254855e-01
1.4294353e+01	-8.9531350e-01
1.4321843e+01	-8.8767731e-01
1.4349332e+01	-8.7964225e-01
1.4376822e+01	-8.7120724e-01
1.4404310e+01	-8.6237442e-01
1.4431800e+01	-8.5314238e-01
1.4459289e+01	-8.4351331e-01
1.4486777e+01	-8.3348823e-01
1.4514267e+01	-8.2306814e-01
1.4541756e+01	-8.1225443e-01
1.4569245e+01	-8.0104649e-01
1.4596734e+01	-7.8944862e-01
1.4624224e+01	-7.7746081e-01
1.4651712e+01	-7.6508498e-01
1.4679202e+01	-7.5232393e-01
1.4706691e+01	-7.3917913e-01
1.4734180e+01	-7.2565228e-01
1.4761669e+01	-7.1174830e-01
1.4789158e+01	-6.9746876e-01
1.4816648e+01	-6.8281621e-01
1.4844136e+01	-6.6779673e-01
1.4871626e+01	-6.5241021e-01
1.4899115e+01	-6.3666487e-01
1.4926604e+01	-6.2056172e-01
1.4954093e+01	-6.0410869e-01
1.4981583e+01	-5.8730769e-01
1.5009071e+01	-5.7016778e-01
1.5036561e+01	-5.5269182e-01
1.5064050e+01	-5.3488749e-01
1.5091538e+01	-5.1676267e-01
1.5119028e+01	-4.9832210e-01
1.5146517e+01	-4.7957647e-01
1.5174006e+01	-4.6053120e-01
1.5201495e+01	-4.4119608e-01
1.5228985e+01	-4.2158052e-01
1.5256474e+01	-4.0169367e-01
1.5283963e+01	-3.8154548e-01
1.5311452e+01	-3.6114874e-01
1.5338942e+01	-3.4051132e-01
1.5366430e+01	-3.1964737e-01
1.5393919e+01	-2.9856879e-01
1.5421409e+01	-2.7728826e-01
1.5448897e+01	-2.5581872e-01
1.5476387e+01	-2.3417397e-01
1.5503876e+01	-2.1236920e-01
1.5531365e+01	-1.9041754e-01
1.5558854e+01	-1.6833703e-01
1.5586344e+01	-1.4613988e-01
1.5613832e+01	-1.2384534e-01
1.5641322e+01	-1.0146739e-01
1.5668811e+01	-7.9025328e-02
1.5696300e+01	-5.6537371e-02
1.5723789e+01	-3.4019805e-02
1.5751278e+01	-1.1493534e-02
1.5778768e+01	1.1024665e-02
1.5806256e+01	3.3512548e-02
1.5833746e+01	5.5952623e-02
1.5861235e+01	7.8321643e-02
1.5888724e+01	1.0060118e-01
1.5916213e+01	1.2276941e-01
1.5943703e+01	1.4480503e-01
1.5971191e+01	1.6668697e-01
1.5998680e+01	1.8839221e-01
1.6026169e+01	2.0990106e-01
1.6053659e+01	2.3119092e-01
1.6081148e+01	2.5224027e-01
1.6108637e+01	2.7302712e-01
1.6136126e+01	2.9352802e-01
1.6163616e+01	3.1372356e-01
1.6191105e+01	3.3359209e-01
1.6218594e+01	3.5311019e-01
1.6246082e+01	3.7226054e-01
1.6273571e+01	3.9101869e-01
1.6301062e+01	4.0936828e-01
1.6328550e+01	4.2728719e-01
1.6356039e+01	4.4475564e-01
1.6383528e+01	4.6175721e-01
1.6411018e+01	4.7827354e-01
1.6438507e+01	4.9428526e-01
1.6465996e+01	5.0977790e-01
1.6493484e+01	5.2473402e-01
1.6520975e+01	5.3913945e-01
1.6548464e+01	5.5297738e-01
1.6575953e+01	5.6623781e-01
1.6603441e+01	5.7890320e-01
1.6630930e+01	5.9096694e-01
1.6658421e+01	6.0241503e-01
1.6685909e+01	6.1323637e-01
1.6713398e+01	6.2342548e-01
1.6740887e+01	6.3296956e-01
1.6768377e+01	6.4186502e-01
1.6795866e+01	6.5010262e-01
1.6823355e+01	6.5767890e-01
1.6850843e+01	6.6459048e-01
1.6878332e+01	6.7083156e-01
1.6905823e+01	6.7640179e-01
1.6933311e+01	6.8129957e-01
1.6960800e+01	6.8552619e-01
1.6988289e+01	6.8908232e-01
1.7015779e+01	6.9197136e-01
1.7043268e+01	6.9419587e-01
1.7070757e+01	6.9576299e-01
1.7098246e+01	6.9667888e-01
1.7125736e+01	6.9695050e-01
1.7153225e+01	6.9658726e-01
1.7180714e+01	6.9559979e-01
1.7208202e+01	6.9399953e-01
1.7235691e+01	6.9179869e-01
1.7263182e+01	6.8900985e-01
1.7290670e+01	6.8565094e-01
1.7318159e+01	6.8173695e-01
1.7345648e+01	6.7728537e-01
1.7373138e+01	6.7231286e-01
1.7400627e+01	6.6684121e-01
1.7428116e+01	6.6088980e-01
1.7455605e+01	6.5447867e-01
1.7483093e+01	6.4763069e-01
1.7510584e+01	6.4036721e-01
1.7538073e+01	6.3271290e-01
1.7565561e+01	6.2469262e-01
1.7593050e+01	6.1632836e-01
1.7620541e+01	6.0764468e-01
1.7648029e+01	5.9867167e-01
1.7675518e+01	5.8943194e-01
1.7703007e+01	5.7995594e-01
1.7730497e+01	5.7026780e-01
1.7757986e+01	5.6039625e-01
1.7785475e+01	5.5036950e-01
1.7812963e+01	5.4021460e-01
1.7840452e+01	5.2996063e-01
1.7867943e+01	5.1963413e-01
1.7895432e+01	5.0926781e-01
1.7922920e+01	4.9888811e-01
1.7950409e+01	4.8852545e-01
1.7977900e+01	4.7820517e-01
1.8005388e+01	4.6796110e-01
1.8032877e+01	4.5781854e-01
1.8060366e+01	4.4780761e-01
1.8087854e+01	4.3795595e-01
1.8115345e+01	4.2829192e-01
1.8142834e+01	4.1884187e-01
1.8170322e+01	4.0963167e-01
1.8197811e+01	4.0068963e-01
1.8225302e+01	3.9203754e-01
1.8252790e+01	3.8370436e-01
1.8280279e+01	3.7571076e-01
1.8307768e+01	3.6807939e-01
1.8335258e+01	3.6083475e-01
1.8362747e+01	3.5399523e-01
1.8390236e+01	3.4758285e-01
1.8417725e+01	3.4161380e-01
1.8445213e+01	3.3610719e-01
1.8472704e+01	3.3108026e-01
1.8500193e+01	3.2654682e-01
1.8527681e+01	3.2252318e-01
1.8555170e+01	3.1902298e-01
1.8582661e+01	3.1605482e-01
1.8610149e+01	3.1363180e-01
1.8637638e+01	3.1176189e-01
1.8665127e+01	3.1045404e-01
1.8692616e+01	3.0971569e-01
1.8720106e+01	3.0955055e-01
1.8747595e+01	3.0996454e-01
1.8775084e+01	3.1095973e-01
1.8802572e+01	3.1253812e-01
1.8830063e+01	3.1469977e-01
1.8857552e+01	3.1744432e-01
1.8885040e+01	3.2076755e-01
1.8912529e+01	3.2466775e-01
1.8940020e+01	3.2913977e-01
1.8967508e+01	3.3417758e-01
1.8994997e+01	3.3977291e-01
1.9022486e+01	3.4592029e-01
1.9049974e+01	3.5260803e-01
1.9077465e+01	3.5982698e-01
1.9104954e+01	3.6756352e-01
1.9132442e+01	3.7580708e-01
1.9159931e+01	3.8454267e-01
1.9187422e+01	3.9375597e-01
1.9214911e+01	4.0343133e-01
1.9242399e+01	4.1355020e-01
1.9269888e+01	4.2409819e-01
1.9297377e+01	4.3505275e-01
1.9324867e+01	4.4639802e-01
1.9352356e+01	4.5810857e-01
1.9379845e+01	4.7016662e-01
1.9407333e+01	4.8255032e-01
1.9434824e+01	4.9523610e-01
1.9462313e+01	5.0820053e-01
1.9489801e+01	5.2142024e-01
1.9517290e+01	5.3486943e-01
1.9544781e+01	5.4852563e-01
1.9572269e+01	5.6235975e-01
1.9599758e+01	5.7634920e-01
1.9627247e+01	5.9046626e-01
1.9654736e+01	6.0468453e-01
1.9682226e+01	6.1897802e-01
1.9709715e+01	6.3331956e-01
1.9737204e+01	6.4768040e-01
1.9764692e+01	6.6203499e-01
1.9792183e+01	6.7635590e-01
1.9819672e+01	6.9061476e-01
1.9847160e+01	7.0478654e-01
1.9874649e+01	7.1884197e-01
1.9902138e+01	7.3275721e-01
1.9929628e+01	7.4650323e-01
1.9957117e+01	7.6005280e-01
1.9984606e+01	7.7338135e-01
2.0012094e+01	7.8646338e-01
2.0039585e+01	7.9927653e-01
2.0067074e+01	8.1179100e-01
2.0094563e+01	8.2398605e-01
2.0122051e+01	8.3583641e-01
2.0149542e+01	8.4732187e-01
2.0177031e+01	8.5841829e-01
2.0204519e+01	8.6910248e-01
2.0232008e+01	8.7935430e-01
2.0259497e+01	8.8915199e-01
2.0286987e+01	8.9847857e-01
2.0314476e+01	9.0730941e-01
2.0341965e+01	9.1562861e-01
2.0369453e+01	9.2341775e-01
2.0396944e+01	9.3065768e-01
2.0424433e+01	9.3733168e-01
2.0451921e+01	9.4342482e-01
2.0479410e+01	9.4891769e-01
2.0506899e+01	9.5379955e-01
2.0534389e+01	9.5805454e-01
2.0561878e+01	9.6166885e-01
